sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_00878,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00878.jpg,,"Latin, None, Arabic",ICDAR_mini,"igh
Ama
Travel
96
393
أسفار
457
21
175
224
وكالة
AGENCE
DE
VOYAGES
وخارجية
داخلية
رحلات
السنة
عمرة
مدار
على
للأسفار
أمازيغ
سفر
تذاكر
er",10615.786075592041,,,"igh
Ama
Travel
96
393
أسفار
457
21
175
224
وكالة
AGENCE
DE
VOYAGES
وخارجية
داخلية
رحلات
السنة
عمرة
مدار
على
للأسفار
أمازيغ
سفر
تذاكر
er",14128.968238830566,,
icdar_tr_img_00902,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00902.jpg,"Here is the text that is legible in the image:

- Hi CAMERAMAN!
- MY BOSS THINKS I'M AT THE OFFICE
- HUSH!!
- VIVA Tunisia

Left sign contains Arabic text and a small Tunisian flag, but the exact Arabic wording is not clearly readable in this image.","Arabic, Latin",ICDAR_mini,"CAMERAMAN!
Hi
THiNKS
BOSS
MY
OFFice
THE
AT
I'M
HUSH!!
TUNiSiA
ViVA
#اَلْإجاَبة-تُونِسْ",13274.380207061768,,,"CAMERAMAN!
Hi
THiNKS
BOSS
MY
OFFice
THE
AT
I'M
HUSH!!
TUNiSiA
ViVA
#اَلْإجاَبة-تُونِسْ",9660.449743270874,,
icdar_tr_img_00910,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00910.jpg,,"Symbols, Arabic, None, Latin",ICDAR_mini,"مؤسسة
هادي
فيصل
فيصل
Al
Share
للبيع
منزلية
جوالات
أجهزة
مكيفات
سيارات
-
-
-
-",12066.671133041382,,,"مؤسسة
هادي
فيصل
فيصل
Al
Share
للبيع
منزلية
جوالات
أجهزة
مكيفات
سيارات
-
-
-
-",15128.008127212524,,
icdar_tr_img_00916,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00916.jpg,الحرس,"None, Arabic",ICDAR_mini,الحرس,7828.965187072754,,,الحرس,7431.506156921387,,
icdar_tr_img_00951,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00951.jpg,"- البلدية
- MÜNICIPALITE

- ولاية الأمن
- WILAYA DE POLICE

- الوقاية المدنية
- PROTECTION CIVILE","Arabic, Latin",ICDAR_mini,"البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION",7169.201850891113,,,"البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION",9870.121955871582,,
icdar_tr_img_00986,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00986.jpg,"- العربية: الشارقة
- English: SHARJAH","Latin, Arabic",ICDAR_mini,"الشارقة
SHARJAH",3526.9486904144287,,,"الشارقة
SHARJAH",5843.619108200073,,
icdar_tr_img_01057,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01057.jpg,,"None, Latin",ICDAR_mini,"G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of",12129.42385673523,,,"G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of",15488.310098648071,,
icdar_tr_img_01110,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01110.jpg,"- Hendrick Motorsports
- Museum & Team Store
- 4411","Symbols, Latin",ICDAR_mini,"Hendrick
MOTORSPORTS
MUSEUM
&
TEAM
STORE
4411",8602.312803268433,,,"Hendrick
MOTORSPORTS
MUSEUM
&
TEAM
STORE
4411",12800.193786621094,,
icdar_tr_img_01117,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01117.jpg,"- FLEMING'S DELUXE
- 10 (appears twice on blue signs near the entrance)","None, Latin",ICDAR_mini,"DELUXE
FLEMINS'S
10
10",6380.568742752075,,,"DELUXE
FLEMINS'S
10
10",5669.096946716309,,
icdar_tr_img_01175,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01175.jpg,"- 19
- NIKE

Notes: Other text on the jersey (small yellow text above the number and the circular patch) is not clearly legible in this image. If you can provide a higher-resolution crop of the chest area, I can attempt to extract that as well.",Latin,ICDAR_mini,19,10731.635332107544,,,19,11996.497869491577,,
icdar_tr_img_01178,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01178.jpg,"WELCOME TO LEEDS
We're right, you're wrong,
Yorkshire Yorkshire Yorkshire.","None, Latin",ICDAR_mini,"LEEDS
TO
WELCOME
right,
We're
you're
wrong,
Yorkshire.
Yorkshire
Yorkshire",5758.222818374634,,,"LEEDS
TO
WELCOME
right,
We're
you're
wrong,
Yorkshire.
Yorkshire
Yorkshire",5619.827032089233,,
icdar_tr_img_01299,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01299.jpg,"Text extracted from the image:

- F.G BOYS PRIMARY SCHOOL
- RUMLI (F.A) ISLAMABAD

Note: There is a small circular sign above that image text is not legible in this photo.","Arabic, Latin",ICDAR_mini,"إتحاد
BOYS
PRIMARY
SCHOOL
RUMLI
F.G
(F.A)
ISLAMABAD",8811.861991882324,,,"إتحاد
BOYS
PRIMARY
SCHOOL
RUMLI
F.G
(F.A)
ISLAMABAD",10705.44409751892,,
icdar_tr_img_01308,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01308.jpg,"- hp
- invent
- The internet","Symbols, Latin",ICDAR_mini,"hp
invent
ED
!
internet
The",7791.996955871582,,,"hp
invent
ED
!
internet
The",10067.278861999512,,
icdar_tr_img_01309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01309.jpg,"- BIAFINE
- TROLAMINE",Latin,ICDAR_mini,"BIAFINE
R
TROLAMINE
POUR
EMULSI
CUTANÉE
APPLICA",13134.046077728271,,,"BIAFINE
R
TROLAMINE
POUR
EMULSI
CUTANÉE
APPLICA",12829.8020362854,,
icdar_tr_img_01496,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01496.jpg,"ROLLS ROYCE
Rolls-Royce",Latin,ICDAR_mini,"ROLLS
Rolls-
Royce
ROYCE",4171.127796173096,,,"ROLLS
Rolls-
Royce
ROYCE",5881.899118423462,,
icdar_tr_img_01517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01517.jpg,"- SHOPPERS
- DRUG MART
- OPEN 24 HOURS
- PHARMACY","None, Latin",ICDAR_mini,"SHOPPERS
OPEN
24
DRUGMART",6946.418762207031,,,"SHOPPERS
OPEN
24
DRUGMART",7332.080841064453,,
icdar_tr_img_01542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01542.jpg,"CRABTREE &
EVELYN","Symbols, Latin",ICDAR_mini,"CRABTREE
&
EVELYN",3266.216993331909,,,"CRABTREE
&
EVELYN",7590.564250946045,,
icdar_tr_img_01543,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01543.jpg,"Vahan's
CLOTHING &
TAILORING
FINN CLEARANCE","Symbols, Latin",ICDAR_mini,"Vahn's
CLOTHING
&
TAILORING
FINAL
ClEARANCE",6732.538938522339,,,"Vahn's
CLOTHING
&
TAILORING
FINAL
ClEARANCE",8739.857196807861,,
icdar_tr_img_01712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01712.jpg,"- we love
- technology
- bouygues
- TELECOM",Latin,ICDAR_mini,"love
we
technology
bouygues
TELECOM",8329.632997512817,,,"love
we
technology
bouygues
TELECOM",10750.494003295898,,
icdar_tr_img_01719,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01719.jpg,"WELCOME TO OUR
OOL
NOTICE THERE IS NO 'P' IN
POOL - LETS KEEP IT THAT WAY.
SSC STREET SIGNS","Symbols, Latin",ICDAR_mini,"WELCOME
TO
OUR
OOL
IS
THERE
NO
""P""
NOTICE
IN
WAY.
IT
THAT
LETS
KEEP
POOL
-
SSC
STREET
SIGNS",7635.011672973633,,,"WELCOME
TO
OUR
OOL
IS
THERE
NO
""P""
NOTICE
IN
WAY.
IT
THAT
LETS
KEEP
POOL
-
SSC
STREET
SIGNS",9620.21279335022,,
icdar_tr_img_01728,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01728.jpg,"- Colgate
- Total
- ADVANCED WHITENING",Latin,ICDAR_mini,"Colgate
R
Total
R
WHITENING
ADVANCED",9921.985149383545,,,"Colgate
R
Total
R
WHITENING
ADVANCED",14103.36685180664,,
icdar_tr_img_01797,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01797.jpg,"- Knight Foundation
- CODE FOR AMERICA
- The projects the fellows develop are transforming thousands of Detroiters’ lives right now.","None, Latin",ICDAR_mini,"Knight
Foundation
The
projects
[the
fellows]
devel-
oped
are
transforming
of
thousands
Detroiters
lives
right
now.
CODE
FOR
for
Tech
AMERICA
CODE
73
20
81
133",8395.63798904419,,,"Knight
Foundation
The
projects
[the
fellows]
devel-
oped
are
transforming
of
thousands
Detroiters
lives
right
now.
CODE
FOR
for
Tech
AMERICA
CODE
73
20
81
133",8129.616975784302,,
icdar_tr_img_01803,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01803.jpg,"DON'T DRIVE LIKE A W
Country roads need safer drivers.
MAC","None, Latin",ICDAR_mini,"DON'T
W
DRIVE
LIKE
A
Country
drivers.
roads
safer
need
MAC",7281.416177749634,,,"DON'T
W
DRIVE
LIKE
A
Country
drivers.
roads
safer
need
MAC",8191.359043121338,,
icdar_tr_img_01870,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01870.jpg,,"None, Latin",ICDAR_mini,"OF
MAKER
LEADING
A
L.A.'s
ENGINES
ECONOMIC
CALIFORNIA
CSUN
BODY&PA
UNIVERSITY
STATE
CSUN.EDU/RISE
CLEARCHANNEL
EUROPEAN
eCc
310.
Beverly",9563.907861709595,,,"OF
MAKER
LEADING
A
L.A.'s
ENGINES
ECONOMIC
CALIFORNIA
CSUN
BODY&PA
UNIVERSITY
STATE
CSUN.EDU/RISE
CLEARCHANNEL
EUROPEAN
eCc
310.
Beverly",11662.923812866211,,
icdar_tr_img_02018,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02018.jpg,"ARTISAN PEI
Peinture Décoration &
MORAL
ERIC","Symbols, Latin",ICDAR_mini,"PEI
ARTISAN
&
Décoration
Peinture
MORAL
ERIC",6963.382005691528,,,"PEI
ARTISAN
&
Décoration
Peinture
MORAL
ERIC",11461.099624633789,,
icdar_tr_img_02085,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02085.jpg,LEROY MERLIN,Latin,ICDAR_mini,"MERLIN
LEROY",6302.411079406738,,,"MERLIN
LEROY",9492.560863494873,,
icdar_tr_img_02128,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02128.jpg,"AVIGNON
← Pose de clôtures et de portails","None, Latin",ICDAR_mini,"AVIGNON
clôtures
Pose
de
de
et
portails",8523.874044418335,,,"AVIGNON
clôtures
Pose
de
de
et
portails",9933.129787445068,,
icdar_tr_img_02164,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02164.jpg,LE PRIDE,Latin,ICDAR_mini,"PRIVÉ
LE",11543.72525215149,,,"PRIVÉ
LE",9524.29223060608,,
icdar_tr_img_02324,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02324.jpg,oney-,"Symbols, Latin",ICDAR_mini,oney,7079.964876174927,,,oney,9023.831129074097,,
icdar_tr_img_02452,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02452.jpg,réceptions - banquets,"Symbols, None, Latin",ICDAR_mini,"réceptions
banquets
-",6837.000131607056,,,"réceptions
banquets
-",6947.524785995483,,
icdar_tr_img_02478,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02478.jpg,SAVEURS D'ASIE,Latin,ICDAR_mini,"SAVEURS
D'
ASIE",6481.2891483306885,,,"SAVEURS
D'
ASIE",6624.756097793579,,
icdar_tr_img_02495,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02495.jpg,vos vêtements ?,"Symbols, Latin",ICDAR_mini,"vêtements
?
vos",6096.4531898498535,,,"vêtements
?
vos",7747.588872909546,,
icdar_tr_img_02572,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02572.jpg,"RÉSERVÉ
Lot 1
Superficie : 350m²","Symbols, Latin",ICDAR_mini,"RÉSERVÉ
1
Lot
Superficie
350m²
:",7565.15097618103,,,"RÉSERVÉ
1
Lot
Superficie
350m²
:",8619.77219581604,,
icdar_tr_img_02626,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02626.jpg,CUIRS GUIGNARD,"Symbols, None, Latin",ICDAR_mini,"GUIGNARD
CUIRS",11359.2529296875,,,"GUIGNARD
CUIRS",9563.780784606934,,
icdar_tr_img_02899,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02899.jpg,"- DARTY
- CUISINES & SERVICES SUR MESURE","Symbols, Latin",ICDAR_mini,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",7369.476795196533,,,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",7981.5380573272705,,
icdar_tr_img_02932,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02932.jpg,"A LOUER
Tél : 04 90 15 23 00","Symbols, Latin",ICDAR_mini,"LOUER
A
00
23
15
90
04
Tél
:",7169.228792190552,,,"LOUER
A
00
23
15
90
04
Tél
:",8878.773927688599,,
icdar_tr_img_02969,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02969.jpg,"RUE
DES GLACIÈRES","None, Latin",ICDAR_mini,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",9069.438934326172,,,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",10134.592056274414,,
icdar_tr_img_03006,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03006.jpg,"Text that is clearly readable:
- 联通3G 畅享极速

The blue vertical sign on the left and some smaller text on the billboard are not legible enough in this image to transcribe reliably. If you can provide a higher-resolution image or closer crop of that area, I can extract that text as well.","Mixed, Chinese, Latin",ICDAR_mini,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",14743.40295791626,,,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",16009.33313369751,,
icdar_tr_img_03017,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03017.jpg,,Chinese,ICDAR_mini,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",6188.0128383636475,,,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",11687.33286857605,,
icdar_tr_img_03039,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03039.jpg,CF中文信息技术专业委员会重组大会暨学术研讨会,Mixed,ICDAR_mini,CF中文信息技术专业委员会重组大会暨学术研讨会,4525.547027587891,,,CF中文信息技术专业委员会重组大会暨学术研讨会,6871.963262557983,,
icdar_tr_img_03052,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03052.jpg,- 海警311,Chinese,ICDAR_mini,中国渔政311,5228.404998779297,,,中国渔政311,5841.004848480225,,
icdar_tr_img_03120,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03120.jpg,"深水危险
请您注意安全",Chinese,ICDAR_mini,"河道水深危险
请注意安全",10387.735843658447,,,"河道水深危险
请注意安全",14742.578983306885,,
icdar_tr_img_03121,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03121.jpg,"- 85
- 欢迎购买异地票，返程票
- 农民工团体票预订专口
- 农民工返程票发售专口","Chinese, Latin",ICDAR_mini,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",8593.262910842896,,,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",6345.8192348480225,,
icdar_tr_img_03127,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03127.jpg,"- 紅旗漫卷
- Red flag wave freely","Chinese, Latin",ICDAR_mini,"红旗漫卷
freely
wave
flag
Red",8856.709957122803,,,"红旗漫卷
freely
wave
flag
Red",9950.951099395752,,
icdar_tr_img_03135,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03135.jpg,"为了老人和小孩的
安全请您不要在平台内
进行球类运动
裕展物业 MGPM","Chinese, Latin",ICDAR_mini,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",11370.850801467896,,,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",10299.07202720642,,
icdar_tr_img_03137,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03137.jpg,逸林,Chinese,ICDAR_mini,逸林,6278.207063674927,,,逸林,10559.301853179932,,
icdar_tr_img_03155,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03155.jpg,,"Mixed, Chinese, Latin",ICDAR_mini,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",9771.809101104736,,,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",15151.205778121948,,
icdar_tr_img_03160,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03160.jpg,,"Mixed, Chinese, Latin",ICDAR_mini,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",13281.712293624878,,,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",14515.398979187012,,
icdar_tr_img_03166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03166.jpg,"- 残疾人专用
- Special for deformed","Chinese, Latin",ICDAR_mini,"残疾人专用
for
Special
deformed",5126.536846160889,,,"残疾人专用
for
Special
deformed",4772.594928741455,,
icdar_tr_img_03181,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03181.jpg,"- 丝绸街
- SILK STREET","Chinese, Latin",ICDAR_mini,"秀水街
SILK
STREET",7676.1651039123535,,,"秀水街
SILK
STREET",7412.95599937439,,
icdar_tr_img_03237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03237.jpg,"中国驰名商标
长白山
世界三大天然优质水源地之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人，著名营养学家于若木
曾为泉阳泉顾问词：
“长白山第一甘泉”","Mixed, None, Chinese, Latin",ICDAR_mini,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",11853.641986846924,,,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",14028.957843780518,,
