phase,sample_id,ground_truth_box_count,azure_intelligence_box_count,azure_intelligence_cat1_count,azure_intelligence_cat2_count,azure_intelligence_cat3_count,azure_intelligence_cat4_count,azure_intelligence_cat5_count,azure_intelligence_inference_time_ms,gpt-5-mini_box_count,gpt-5-mini_cat1_count,gpt-5-mini_cat2_count,gpt-5-mini_cat3_count,gpt-5-mini_cat4_count,gpt-5-mini_cat5_count,gpt-5-mini_inference_time_ms,gpt-5-nano_box_count,gpt-5-nano_cat1_count,gpt-5-nano_cat2_count,gpt-5-nano_cat3_count,gpt-5-nano_cat4_count,gpt-5-nano_cat5_count,gpt-5-nano_inference_time_ms,mistral_document_ai_box_count,mistral_document_ai_cat1_count,mistral_document_ai_cat2_count,mistral_document_ai_cat3_count,mistral_document_ai_cat4_count,mistral_document_ai_cat5_count,mistral_document_ai_inference_time_ms
P-B,330770,11,,,,,,,,8,3,5,0,0,0,20912.85800933838,10,7,3,0,0,0,16939.456939697266,,,,,,,
P-B,330840,10,,,,,,,,11,5,4,0,0,2,17282.243013381958,8,2,2,0,0,4,15341.079950332642,,,,,,,
P-B,33124,14,,,,,,,,9,8,1,0,0,0,17133.905172348022,11,8,2,0,0,1,20973.551988601685,,,,,,,
P-B,337577,13,,,,,,,,10,5,3,0,0,2,16230.540037155151,10,4,4,0,0,2,19729.257106781006,,,,,,,
P-B,338740,3,,,,,,,,4,3,0,0,0,1,9853.282928466797,10,6,0,0,0,4,14325.747013092041,,,,,,,
P-B,338741,8,,,,,,,,6,4,1,0,0,1,13830.279111862183,8,5,2,0,0,1,16183.243989944458,,,,,,,
P-B,34813,8,,,,,,,,8,4,4,0,0,0,15583.769083023071,8,6,2,0,0,0,16827.941179275513,,,,,,,
P-B,34814,13,,,,,,,,15,9,6,0,0,0,20528.960943222046,10,6,4,0,0,0,14070.22213935852,,,,,,,
P-B,36676,14,,,,,,,,12,8,4,0,0,0,17819.09990310669,14,10,4,0,0,0,14128.949880599976,,,,,,,
P-B,36757,14,,,,,,,,9,6,1,0,0,2,14132.626295089722,10,6,2,0,0,2,21280.628204345703,,,,,,,
P-B,3688,10,,,,,,,,11,6,3,0,0,2,15136.556148529053,0,0,0,0,0,0,27617.829084396362,,,,,,,
P-B,39888,6,,,,,,,,10,6,2,0,0,2,14902.984142303467,7,3,2,0,0,2,16272.21393585205,,,,,,,
P-B,39913,13,,,,,,,,11,5,4,0,0,2,17013.218879699707,0,0,0,0,0,0,26288.09094429016,,,,,,,
P-B,39916,11,,,,,,,,11,5,4,0,0,2,16732.21516609192,8,4,3,0,0,1,18872.923135757446,,,,,,,
P-B,39917,8,,,,,,,,7,4,2,0,0,1,12173.655986785889,8,4,2,0,0,2,21477.99587249756,,,,,,,
P-B,39925,12,,,,,,,,11,5,4,0,0,2,18903.724193572998,7,3,2,0,0,2,15086.169958114624,,,,,,,
P-B,41151,11,,,,,,,,11,6,3,0,0,2,16465.569019317627,8,4,3,0,0,1,29391.53265953064,,,,,,,
P-B,41163,11,,,,,,,,9,5,2,0,0,2,15678.087949752808,9,4,3,0,0,2,22135.35785675049,,,,,,,
P-B,41222,19,,,,,,,,6,4,1,0,0,1,24268.44811439514,8,6,1,0,0,1,18119.980812072754,,,,,,,
P-B,41584,10,,,,,,,,12,6,4,0,0,2,16090.484380722046,9,4,3,0,0,2,15285.464763641357,,,,,,,
P-B,41590,12,,,,,,,,10,4,4,0,0,2,12313.307046890259,0,0,0,0,0,0,21507.959127426147,,,,,,,
P-B,41593,8,,,,,,,,9,4,3,0,0,2,13408.564329147339,10,6,2,0,0,2,17410.87794303894,,,,,,,
P-B,41594,9,,,,,,,,12,7,3,0,0,2,14973.562955856323,7,3,2,0,0,2,19048.33674430847,,,,,,,
P-B,41602,16,,,,,,,,15,7,6,0,0,2,15277.735948562622,12,5,5,0,0,2,16288.774013519287,,,,,,,
P-B,41606,13,,,,,,,,10,7,2,0,0,1,20199.642181396484,12,6,4,0,0,2,15610.919952392578,,,,,,,
P-B,41608,13,,,,,,,,11,5,4,0,0,2,13443.939208984375,0,0,0,0,0,0,21597.902059555054,,,,,,,
P-B,41642,18,,,,,,,,10,3,6,0,1,0,13983.381032943726,14,6,7,0,1,0,18035.755157470703,,,,,,,
P-B,41643,16,,,,,,,,10,3,5,0,2,0,20474.29895401001,9,3,4,0,2,0,17295.196056365967,,,,,,,
P-B,41652,19,,,,,,,,11,4,5,0,1,1,14321.32887840271,6,0,4,0,1,1,18413.23208808899,,,,,,,
P-B,41653,13,,,,,,,,8,5,1,0,1,1,10436.65885925293,5,3,0,0,1,1,15474.382877349854,,,,,,,
P-B,41654,19,,,,,,,,16,9,6,0,1,0,14694.044828414917,8,3,3,1,1,0,18020.8740234375,,,,,,,
P-B,41658,15,,,,,,,,5,3,0,0,1,1,10336.205005645752,6,4,0,0,1,1,16663.761138916016,,,,,,,
P-B,41659,11,,,,,,,,7,4,1,0,1,1,13763.001680374146,10,7,1,0,1,1,17866.504192352295,,,,,,,
P-B,41660,13,,,,,,,,4,2,1,0,1,0,11004.664897918701,7,5,1,0,1,0,14129.692077636719,,,,,,,
P-B,41661,20,,,,,,,,9,3,5,0,1,0,17121.94037437439,6,0,5,0,1,0,19349.84803199768,,,,,,,
P-B,41690,5,,,,,,,,4,3,0,0,0,1,9945.575952529907,7,5,1,0,0,1,19684.30519104004,,,,,,,
P-B,41691,8,,,,,,,,5,3,0,0,0,2,14545.39704322815,6,4,0,0,0,2,14019.34790611267,,,,,,,
P-B,41706,14,,,,,,,,7,2,5,0,0,0,16258.66174697876,6,3,3,0,0,0,17926.048040390015,,,,,,,
P-B,41714,22,,,,,,,,14,8,6,0,0,0,25319.085121154785,0,0,0,0,0,0,20179.342031478882,,,,,,,
P-B,41717,23,,,,,,,,15,7,7,1,0,0,18843.046188354492,14,8,6,0,0,0,15897.646188735962,,,,,,,
P-B,41718,21,,,,,,,,0,0,0,0,0,0,14833.478927612305,6,4,2,0,0,0,16107.640981674194,,,,,,,
P-B,41719,13,,,,,,,,6,4,2,0,0,0,18053.54905128479,3,2,1,0,0,0,12485.259056091309,,,,,,,
P-B,41720,18,,,,,,,,9,3,6,0,0,0,16103.725910186768,11,6,5,0,0,0,15622.499227523804,,,,,,,
P-B,42585,7,,,,,,,,11,8,2,0,0,1,17657.310247421265,11,8,2,0,0,1,19659.494876861572,,,,,,,
P-B,42588,8,,,,,,,,11,7,2,0,0,2,13234.970092773438,10,7,2,0,0,1,12243.84880065918,,,,,,,
P-B,42627,7,,,,,,,,6,3,1,0,1,1,20121.583223342896,8,2,1,0,1,4,13619.853019714355,,,,,,,
P-B,42697,5,,,,,,,,5,3,1,0,0,1,13423.259973526001,6,5,0,0,0,1,13980.17406463623,,,,,,,
P-B,42698,6,,,,,,,,7,5,0,0,0,2,13109.473943710327,6,4,0,0,0,2,12779.4828414917,,,,,,,
P-B,42712,11,,,,,,,,8,4,4,0,0,0,16802.007913589478,10,6,4,0,0,0,14144.387006759644,,,,,,,
P-B,42713,10,,,,,,,,8,4,4,0,0,0,14634.045839309692,7,4,3,0,0,0,17999.8300075531,,,,,,,
P-B,42714,8,,,,,,,,5,3,2,0,0,0,14111.058235168457,5,5,0,0,0,0,12461.115837097168,,,,,,,
P-B,42715,10,,,,,,,,10,6,4,0,0,0,19881.41894340515,8,4,4,0,0,0,15184.818029403687,,,,,,,
P-B,42845,10,,,,,,,,13,6,5,0,0,2,15026.423215866089,12,5,5,0,0,2,19057.977199554443,,,,,,,
P-B,43046,13,,,,,,,,9,5,3,0,0,1,15240.797996520996,13,6,4,0,0,3,24382.16495513916,,,,,,,
P-B,43095,11,,,,,,,,7,4,2,0,1,0,15376.970052719116,0,0,0,0,0,0,21726.42683982849,,,,,,,
P-B,46023,15,,,,,,,,11,8,2,0,0,1,17186.070203781128,10,6,4,0,0,0,21361.50884628296,,,,,,,
P-B,50161,16,,,,,,,,10,4,3,0,3,0,15422.466039657593,9,3,4,0,2,0,17858.624935150146,,,,,,,
P-B,50162,11,,,,,,,,0,0,0,0,0,0,14786.173820495605,6,3,2,0,1,0,18788.608074188232,,,,,,,
P-B,50244,17,,,,,,,,16,9,7,0,0,0,19082.81660079956,9,2,7,0,0,0,20493.484020233154,,,,,,,
P-B,50245,8,,,,,,,,5,4,1,0,0,0,12903.303146362305,5,4,1,0,0,0,13312.82091140747,,,,,,,
P-B,5185,9,,,,,,,,10,5,2,0,0,3,13451.4479637146,12,5,5,0,0,2,23836.246967315674,,,,,,,
P-B,5221,13,,,,,,,,9,4,2,0,2,1,14751.420974731445,9,5,1,0,2,1,12829.758167266846,,,,,,,
P-B,5222,12,,,,,,,,9,5,1,0,1,2,14291.299819946289,7,3,1,0,1,2,15008.299827575684,,,,,,,
P-B,56840,6,,,,,,,,10,6,2,0,0,2,11075.186014175415,8,5,2,0,0,1,17706.72607421875,,,,,,,
P-B,56858,11,,,,,,,,11,7,2,0,0,2,13164.294242858887,10,4,5,0,0,1,15673.524141311646,,,,,,,
P-B,65049,15,,,,,,,,10,5,3,0,0,2,15084.93423461914,16,6,8,0,0,2,24407.268047332764,,,,,,,
P-B,65085,11,,,,,,,,7,5,1,0,1,0,20550.275087356567,6,4,1,0,1,0,16257.267951965332,,,,,,,
P-B,65086,10,,,,,,,,8,5,0,0,1,2,16369.36902999878,9,6,0,0,1,2,29401.108026504517,,,,,,,
P-B,65163,12,,,,,,,,7,3,4,0,0,0,17570.85108757019,0,0,0,0,0,0,35105.89599609375,,,,,,,
P-B,67353,6,,,,,,,,10,6,2,0,0,2,14356.076002120972,9,5,2,0,0,2,12562.216997146606,,,,,,,
P-B,68451,11,,,,,,,,9,6,3,0,0,0,17615.656852722168,9,6,3,0,0,0,12610.47101020813,,,,,,,
P-B,68570,9,,,,,,,,9,4,4,0,0,1,13804.072856903076,10,5,4,0,0,1,16026.347875595093,,,,,,,
P-B,75188,10,,,,,,,,7,4,2,0,0,1,14049.590110778809,9,6,2,0,0,1,16075.806140899658,,,,,,,
P-B,76531,12,,,,,,,,9,6,2,0,0,1,20320.46604156494,17,8,7,0,0,2,16077.476978302002,,,,,,,
P-B,76548,13,,,,,,,,10,5,4,1,0,0,15928.87806892395,9,6,2,1,0,0,19475.428819656372,,,,,,,
P-B,76549,12,,,,,,,,9,4,3,1,0,1,16247.11012840271,7,3,2,1,0,1,15371.812105178833,,,,,,,
P-B,76561,17,,,,,,,,11,4,5,1,0,1,18842.287063598633,15,8,5,1,0,1,15981.581211090088,,,,,,,
P-B,76641,16,,,,,,,,13,7,5,1,0,0,16688.980102539062,13,8,5,0,0,0,19691.861867904663,,,,,,,
P-B,8143,8,,,,,,,,10,6,4,0,0,0,14323.42791557312,10,5,5,0,0,0,14394.497871398926,,,,,,,
P-B,83882,7,,,,,,,,6,4,1,0,0,1,13791.919946670532,3,1,0,0,0,2,15615.47303199768,,,,,,,
P-B,83940,8,,,,,,,,9,6,3,0,0,0,14237.192869186401,10,7,3,0,0,0,26696.6769695282,,,,,,,
P-B,85296,14,,,,,,,,12,6,5,0,0,1,19048.06613922119,14,9,3,0,0,2,22065.912008285522,,,,,,,
P-B,85350,12,,,,,,,,9,5,2,0,1,1,13112.295150756836,7,3,2,0,1,1,18860.02206802368,,,,,,,
P-B,85391,14,,,,,,,,13,8,4,0,0,1,18326.606035232544,11,6,4,0,0,1,18445.84321975708,,,,,,,
P-B,85392,4,,,,,,,,5,3,0,0,0,2,9519.796133041382,5,3,0,0,0,2,14676.064014434814,,,,,,,
P-B,85393,7,,,,,,,,5,4,0,0,0,1,17201.077938079834,14,7,0,0,0,7,22186.301231384277,,,,,,,
P-B,87491,12,,,,,,,,9,5,4,0,0,0,14871.11210823059,12,8,4,0,0,0,20232.92064666748,,,,,,,
P-B,8794,8,,,,,,,,11,6,3,0,0,2,19117.799282073975,7,3,2,0,0,2,17858.393907546997,,,,,,,
P-B,8836,9,,,,,,,,9,5,2,0,1,1,13598.42586517334,5,2,1,0,1,1,9507.605075836182,,,,,,,
P-B,8909,6,,,,,,,,6,4,0,0,0,2,10726.34220123291,7,5,0,0,0,2,14123.569011688232,,,,,,,
P-B,8911,7,,,,,,,,6,5,0,0,0,1,11571.969985961914,5,4,0,0,0,1,13763.972043991089,,,,,,,
P-B,8912,9,,,,,,,,7,3,2,0,0,2,16077.124118804932,9,6,1,0,0,2,18115.66424369812,,,,,,,
P-B,8913,2,,,,,,,,4,3,0,0,0,1,11652.9860496521,5,4,0,0,0,1,10949.847221374512,,,,,,,
P-B,89832,13,,,,,,,,9,4,3,0,0,2,12083.90998840332,0,0,0,0,0,0,26113.99221420288,,,,,,,
P-B,89835,12,,,,,,,,12,6,4,0,0,2,17986.57202720642,13,4,7,0,0,2,21085.98279953003,,,,,,,
P-B,90324,12,,,,,,,,11,6,3,0,0,2,15896.675109863281,9,3,5,0,0,1,18655.306100845337,,,,,,,
P-B,91329,9,,,,,,,,8,6,2,0,0,0,15155.096054077148,9,6,3,0,0,0,29523.726224899292,,,,,,,
P-B,9230,10,,,,,,,,8,4,3,0,0,1,14046.299695968628,8,5,2,0,0,1,22528.19800376892,,,,,,,
P-B,9231,9,,,,,,,,6,4,1,0,0,1,11262.92610168457,5,3,1,0,0,1,23181.148052215576,,,,,,,
P-B,9232,9,,,,,,,,8,4,3,0,0,1,14663.515090942383,8,5,2,0,0,1,24983.354806900024,,,,,,,
P-B,9233,3,,,,,,,,4,2,1,0,0,1,10898.880004882812,7,3,0,0,0,4,24721.750020980835,,,,,,,
P-B,9234,5,,,,,,,,6,4,1,0,0,1,12212.114810943604,10,2,1,0,0,7,22998.34895133972,,,,,,,
P-B,9235,3,,,,,,,,10,2,1,0,0,7,14427.532196044922,9,2,1,0,0,6,24154.40320968628,,,,,,,
P-B,9236,4,,,,,,,,6,4,1,0,0,1,14068.556070327759,5,3,1,0,0,1,17237.563848495483,,,,,,,
P-B,9237,3,,,,,,,,10,2,1,0,0,7,16683.609008789062,9,2,1,0,0,6,22610.520124435425,,,,,,,
P-B,9238,8,,,,,,,,6,4,1,0,0,1,8279.662132263184,9,7,1,0,0,1,23949.57995414734,,,,,,,
P-B,92820,9,,,,,,,,10,6,2,0,0,2,15018.103837966919,8,5,3,0,0,0,18346.770763397217,,,,,,,
P-B,92821,9,,,,,,,,11,7,3,0,0,1,11854.084014892578,8,5,2,0,0,1,16853.410005569458,,,,,,,
P-B,92823,8,,,,,,,,9,7,2,0,0,0,15567.449808120728,7,5,2,0,0,0,14880.336999893188,,,,,,,
P-B,92826,8,,,,,,,,10,8,2,0,0,0,17172.74022102356,8,6,2,0,0,0,16637.903690338135,,,,,,,
P-B,92830,9,,,,,,,,11,8,2,0,0,1,14016.095161437988,8,4,4,0,0,0,15873.093128204346,,,,,,,
P-B,92833,11,,,,,,,,9,5,2,1,0,1,15878.432035446167,6,3,2,1,0,0,12871.185064315796,,,,,,,
P-B,92834,10,,,,,,,,10,5,4,0,0,1,15334.593057632446,8,4,4,0,0,0,16078.831911087036,,,,,,,
P-B,92835,9,,,,,,,,13,8,2,0,0,3,14804.538011550903,10,6,3,0,0,1,14974.836111068726,,,,,,,
P-B,92836,8,,,,,,,,11,7,3,0,0,1,20076.279163360596,8,5,3,0,0,0,13686.32984161377,,,,,,,
P-B,92837,9,,,,,,,,10,6,3,0,0,1,16348.180294036865,8,6,2,0,0,0,14441.44606590271,,,,,,,
P-B,92838,8,,,,,,,,10,6,3,0,0,1,16231.43482208252,9,6,3,0,0,0,14007.557153701782,,,,,,,
P-B,92841,8,,,,,,,,8,6,1,1,0,0,18593.304872512817,7,4,2,1,0,0,19753.684043884277,,,,,,,
P-B,92842,8,,,,,,,,7,5,1,1,0,0,13085.706949234009,5,3,1,1,0,0,16018.36895942688,,,,,,,
P-B,92843,10,,,,,,,,7,3,3,0,0,1,16779.749155044556,6,4,1,0,0,1,12307.50823020935,,,,,,,
P-B,92846,10,,,,,,,,7,4,1,1,1,0,12144.269943237305,5,2,1,1,1,0,17186.34080886841,,,,,,,
P-B,92852,7,,,,,,,,8,4,1,1,0,2,12900.091886520386,8,4,1,1,0,2,15205.091714859009,,,,,,,
P-B,92853,2,,,,,,,,5,3,1,0,1,0,10448.575973510742,2,0,1,0,1,0,7506.748199462891,,,,,,,
P-B,92858,8,,,,,,,,7,4,2,0,1,0,10999.2036819458,6,4,1,0,1,0,15424.79419708252,,,,,,,
P-B,92859,2,,,,,,,,4,2,1,0,1,0,11744.046926498413,3,1,1,0,1,0,10152.091026306152,,,,,,,
P-B,92877,4,,,,,,,,7,4,2,0,1,0,13476.31287574768,6,3,2,0,1,0,13694.68903541565,,,,,,,
P-B,92880,2,,,,,,,,5,3,1,0,1,0,10834.51509475708,2,0,1,0,1,0,8733.805894851685,,,,,,,
P-B,92888,13,,,,,,,,12,7,4,0,0,1,17101.289987564087,13,7,5,0,0,1,19462.132930755615,,,,,,,
P-B,92892,9,,,,,,,,8,5,2,0,0,1,16440.92321395874,6,4,1,0,0,1,13612.203121185303,,,,,,,
P-B,92893,8,,,,,,,,7,5,1,0,0,1,10763.328075408936,4,1,2,0,0,1,15775.18892288208,,,,,,,
P-B,92900,9,,,,,,,,9,6,2,0,0,1,13443.265914916992,5,3,1,0,0,1,13943.055152893066,,,,,,,
P-B,92901,9,,,,,,,,8,6,1,0,0,1,17457.520723342896,6,4,1,0,0,1,14919.50011253357,,,,,,,
P-B,92909,12,,,,,,,,10,7,2,0,0,1,22531.251907348633,9,6,2,0,0,1,15959.029197692871,,,,,,,
P-B,92910,8,,,,,,,,9,4,3,0,0,2,18050.265312194824,8,4,2,0,0,2,19590.699672698975,,,,,,,
P-B,92915,8,,,,,,,,9,7,1,0,0,1,12026.556253433228,6,3,2,0,0,1,10309.428930282593,,,,,,,
P-B,92916,11,,,,,,,,9,6,2,0,0,1,16650.927305221558,9,6,2,0,0,1,20839.449882507324,,,,,,,
P-B,92917,8,,,,,,,,7,5,1,0,0,1,13536.3609790802,5,4,0,0,0,1,12907.877922058105,,,,,,,
P-B,92926,14,,,,,,,,11,7,4,0,0,0,17758.927822113037,12,7,5,0,0,0,21455.45506477356,,,,,,,
P-B,92927,9,,,,,,,,6,5,1,0,0,0,13820.988178253174,7,5,2,0,0,0,14752.676963806152,,,,,,,
P-B,92930,15,,,,,,,,15,8,7,0,0,0,21653.778791427612,7,0,7,0,0,0,16176.886081695557,,,,,,,
P-B,92938,8,,,,,,,,9,6,3,0,0,0,17458.436965942383,10,7,3,0,0,0,16346.404075622559,,,,,,,
P-B,94113,12,,,,,,,,13,7,4,0,0,2,14131.237030029297,13,6,5,0,0,2,22196.73776626587,,,,,,,
P-B,94187,2,,,,,,,,3,1,1,0,1,0,7934.561014175415,2,0,1,0,1,0,8947.507858276367,,,,,,,
P-B,94468,11,,,,,,,,11,5,4,0,0,2,19804.310083389282,0,0,0,0,0,0,20445.656776428223,,,,,,,
P-B,94488,11,,,,,,,,10,4,4,0,0,2,16546.8168258667,7,3,2,0,0,2,16789.320945739746,,,,,,,
P-B,94502,9,,,,,,,,10,5,3,0,0,2,13310.593128204346,10,4,4,0,0,2,19816.428184509277,,,,,,,
P-B,94504,9,,,,,,,,14,8,4,0,0,2,22527.842044830322,9,4,3,0,0,2,17199.737787246704,,,,,,,
P-B,94518,14,,,,,,,,8,3,3,0,1,1,14373.57783317566,4,1,1,0,1,1,9228.016138076782,,,,,,,
P-B,94519,10,,,,,,,,8,4,2,0,1,1,13810.346841812134,0,0,0,0,0,0,21328.616857528687,,,,,,,
P-B,94520,13,,,,,,,,8,3,2,0,1,2,14703.362941741943,9,5,1,0,1,2,18943.297147750854,,,,,,,
P-B,94565,8,,,,,,,,4,2,1,0,0,1,12281.205892562866,8,7,0,0,0,1,13995.52583694458,,,,,,,
P-B,94591,8,,,,,,,,5,4,1,0,0,0,14403.985977172852,9,8,1,0,0,0,15911.401987075806,,,,,,,
P-B,94595,10,,,,,,,,6,2,4,0,0,0,11817.779064178467,6,5,1,0,0,0,17779.41584587097,,,,,,,
P-C,102415,7,,,,,,,,7,4,2,0,1,0,9960.257053375244,4,2,1,0,1,0,14968.855619430542,,,,,,,
P-C,102930,5,,,,,,,,5,3,1,0,0,1,12796.118021011353,3,1,1,0,0,1,11905.95006942749,,,,,,,
P-C,108635,11,,,,,,,,9,3,5,0,0,1,18131.51788711548,7,2,4,0,0,1,18725.40783882141,,,,,,,
P-C,108636,4,,,,,,,,4,2,1,0,0,1,13780.492067337036,4,2,1,0,0,1,15371.922254562378,,,,,,,
P-C,108646,12,,,,,,,,0,0,0,0,0,0,14156.996965408325,7,5,2,0,0,0,14233.105897903442,,,,,,,
P-C,108647,15,,,,,,,,15,8,7,0,0,0,16356.031894683838,14,7,7,0,0,0,18535.632848739624,,,,,,,
P-C,108648,11,,,,,,,,10,5,5,0,0,0,15995.709896087646,9,5,3,1,0,0,15769.176006317139,,,,,,,
P-C,10946,14,,,,,,,,11,7,4,0,0,0,15795.582056045532,15,11,4,0,0,0,15444.957971572876,,,,,,,
P-C,10948,11,,,,,,,,9,6,3,0,0,0,21324.65100288391,11,7,4,0,0,0,16384.27495956421,,,,,,,
P-C,110118,11,,,,,,,,7,4,2,0,1,0,14821.033954620361,5,2,1,0,1,1,16853.756189346313,,,,,,,
P-C,110150,8,,,,,,,,7,5,1,0,0,1,15261.895179748535,7,5,1,0,0,1,14848.955869674683,,,,,,,
P-C,110151,6,,,,,,,,7,4,2,0,0,1,11119.687795639038,8,3,2,0,0,3,18193.849802017212,,,,,,,
P-C,110152,8,,,,,,,,9,5,3,0,0,1,12832.528829574585,12,4,2,0,0,6,18342.236280441284,,,,,,,
P-C,110153,6,,,,,,,,7,5,1,0,0,1,11805.458784103394,4,2,1,0,0,1,16281.64005279541,,,,,,,
P-C,110164,9,,,,,,,,5,3,2,0,0,0,13577.348947525024,5,4,1,0,0,0,21484.606981277466,,,,,,,
P-C,110165,6,,,,,,,,5,3,1,0,0,1,9258.531093597412,8,6,1,0,0,1,14403.16104888916,,,,,,,
P-C,110166,12,,,,,,,,6,4,2,0,0,0,11734.444856643677,9,7,2,0,0,0,18619.176864624023,,,,,,,
P-C,110167,11,,,,,,,,7,3,3,0,0,1,14241.486072540283,7,4,3,0,0,0,15697.155714035034,,,,,,,
P-C,110168,15,,,,,,,,10,3,7,0,0,0,13629.382848739624,10,6,4,0,0,0,14366.127014160156,,,,,,,
P-C,11037,14,,,,,,,,8,5,3,0,0,0,15948.175191879272,9,6,3,0,0,0,14952.568054199219,,,,,,,
P-C,117878,12,,,,,,,,13,9,4,0,0,0,14761.943817138672,9,5,4,0,0,0,14357.6819896698,,,,,,,
P-C,117879,11,,,,,,,,5,3,2,0,0,0,14216.010093688965,8,6,2,0,0,0,15153.388023376465,,,,,,,
P-C,117880,8,,,,,,,,9,6,3,0,0,0,13330.84487915039,9,6,3,0,0,0,14940.120220184326,,,,,,,
P-C,117881,10,,,,,,,,6,3,3,0,0,0,12504.040241241455,8,5,3,0,0,0,14827.45385169983,,,,,,,
P-C,117882,9,,,,,,,,4,2,2,0,0,0,14874.812126159668,7,5,2,0,0,0,16389.56904411316,,,,,,,
P-C,117883,10,,,,,,,,6,4,2,0,0,0,12938.146114349365,6,4,2,0,0,0,14844.128131866455,,,,,,,
P-C,118511,14,,,,,,,,12,6,4,0,0,2,16589.418172836304,0,0,0,0,0,0,25496.334075927734,,,,,,,
P-C,119395,12,,,,,,,,7,3,3,1,0,0,15224.622964859009,9,5,3,1,0,0,20080.264806747437,,,,,,,
P-C,122849,13,,,,,,,,7,5,1,0,1,0,14378.540992736816,7,4,2,0,1,0,17799.83901977539,,,,,,,
P-C,127107,7,,,,,,,,6,3,2,0,1,0,13587.097883224487,7,5,1,0,1,0,10510.873079299927,,,,,,,
P-C,127108,7,,,,,,,,6,3,2,0,1,0,13105.082273483276,10,7,2,0,1,0,19712.10503578186,,,,,,,
P-C,127109,4,,,,,,,,5,3,1,0,1,0,10555.516004562378,5,3,1,0,1,0,10186.864852905273,,,,,,,
P-C,127110,6,,,,,,,,8,4,2,0,1,1,17074.065923690796,5,2,1,0,1,1,11673.376083374023,,,,,,,
P-C,127122,6,,,,,,,,7,4,1,0,0,2,14722.614049911499,7,4,1,0,0,2,15049.59511756897,,,,,,,
P-C,127369,22,,,,,,,,12,6,4,2,0,0,19358.930110931396,9,4,4,1,0,0,18458.953857421875,,,,,,,
P-C,127370,26,,,,,,,,12,5,6,1,0,0,17230.402946472168,13,5,5,2,0,1,15843.544960021973,,,,,,,
P-C,127663,13,,,,,,,,12,6,4,0,0,2,15432.646751403809,10,5,3,0,0,2,19557.661294937134,,,,,,,
P-C,130973,7,,,,,,,,7,5,1,0,0,1,14290.229797363281,6,3,1,1,0,1,16447.860956192017,,,,,,,
P-C,131382,21,,,,,,,,13,7,6,0,0,0,17170.362949371338,6,5,1,0,0,0,13209.330081939697,,,,,,,
P-C,131383,13,,,,,,,,5,3,1,0,0,1,10980.210065841675,6,2,1,1,1,1,13107.646942138672,,,,,,,
P-C,131384,14,,,,,,,,9,3,4,1,0,1,18163.316011428833,9,4,3,2,0,0,15466.36700630188,,,,,,,
P-C,131385,5,,,,,,,,6,4,1,0,0,1,12183.925151824951,7,3,3,0,0,1,13407.315969467163,,,,,,,
P-C,131386,9,,,,,,,,6,4,2,0,0,0,14030.000925064087,3,2,1,0,0,0,9881.512880325317,,,,,,,
P-C,131588,15,,,,,,,,14,7,5,0,0,2,18110.633850097656,0,0,0,0,0,0,20543.412923812866,,,,,,,
P-C,134095,6,,,,,,,,8,3,4,0,1,0,14707.22484588623,5,2,2,0,1,0,20666.39995574951,,,,,,,
P-C,134096,7,,,,,,,,7,2,3,0,2,0,15042.079210281372,6,2,2,0,2,0,18943.646907806396,,,,,,,
P-C,134110,5,,,,,,,,5,4,1,0,0,0,11383.615970611572,5,4,1,0,0,0,12468.805074691772,,,,,,,
P-C,134111,5,,,,,,,,5,4,1,0,0,0,14411.72194480896,4,2,2,0,0,0,13519.736051559448,,,,,,,
P-C,134112,5,,,,,,,,5,3,2,0,0,0,12117.5217628479,6,4,2,0,0,0,16280.688047409058,,,,,,,
P-C,134113,6,,,,,,,,4,2,2,0,0,0,10448.447942733765,7,5,2,0,0,0,14335.19697189331,,,,,,,
P-C,134114,7,,,,,,,,6,3,2,0,0,1,14296.633958816528,6,4,2,0,0,0,13848.74701499939,,,,,,,
P-C,134115,7,,,,,,,,7,5,2,0,0,0,19358.75105857849,3,1,2,0,0,0,10685.425996780396,,,,,,,
P-C,134116,4,,,,,,,,0,0,0,0,0,0,12321.510076522827,5,5,0,0,0,0,10791.230916976929,,,,,,,
P-C,134117,7,,,,,,,,6,4,2,0,0,0,13601.53603553772,6,4,2,0,0,0,18025.817155838013,,,,,,,
P-C,134118,5,,,,,,,,3,2,1,0,0,0,9959.39826965332,8,6,1,0,0,1,14087.814807891846,,,,,,,
P-C,138217,5,,,,,,,,10,7,2,0,0,1,11104.982137680054,9,6,2,0,0,1,14067.708015441895,,,,,,,
P-C,138221,6,,,,,,,,8,6,1,0,0,1,11009.947061538696,9,7,1,0,0,1,17411.391973495483,,,,,,,
P-C,138657,8,,,,,,,,9,6,2,0,0,1,10521.284818649292,10,7,2,0,0,1,17715.97719192505,,,,,,,
P-C,138695,14,,,,,,,,12,5,4,2,0,1,12237.765073776245,12,5,4,2,0,1,18328.571796417236,,,,,,,
P-C,138696,4,,,,,,,,9,5,2,2,0,0,12746.333122253418,7,3,2,2,0,0,19806.14972114563,,,,,,,
P-C,138697,6,,,,,,,,8,4,2,2,0,0,14102.169752120972,7,5,1,1,0,0,17551.578998565674,,,,,,,
P-C,138698,12,,,,,,,,12,4,3,3,1,1,16174.72791671753,9,3,3,1,1,1,20833.54616165161,,,,,,,
