sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,inference_time_ms,has_prediction
rxpad_testing_data_prescr-102132,mistral_document_ai,Phase P-A (OCR),568,331,0.7910447761194029,0.5833333333333334,3094.874143600464,True
rxpad_testing_data_prescr-102133,mistral_document_ai,Phase P-A (OCR),4430,1804,1.474986256184717,0.6957831325301205,5303.972005844116,True
rxpad_testing_data_prescr-102134,mistral_document_ai,Phase P-A (OCR),603,296,1.2066666666666668,1.048780487804878,3581.310272216797,True
rxpad_testing_data_prescr-102135,mistral_document_ai,Phase P-A (OCR),917,495,1.1232604373757455,0.64,2792.1760082244873,True
rxpad_testing_data_prescr-102136,mistral_document_ai,Phase P-A (OCR),725,427,0.8564814814814815,0.6527777777777778,2584.2299461364746,True
rxpad_testing_data_prescr-102137,mistral_document_ai,Phase P-A (OCR),882,608,0.4772727272727273,0.3181818181818182,2852.663040161133,True
rxpad_testing_data_prescr-102138,mistral_document_ai,Phase P-A (OCR),2485,1070,1.339517625231911,0.8994413407821229,3679.9612045288086,True
rxpad_testing_data_prescr-102139,mistral_document_ai,Phase P-A (OCR),905,684,0.8069164265129684,0.8229166666666666,2717.629909515381,True
rxpad_testing_data_prescr-102140,mistral_document_ai,Phase P-A (OCR),1544,732,1.136302294197031,0.5142857142857142,2760.4820728302,True
rxpad_testing_data_prescr-102141,mistral_document_ai,Phase P-A (OCR),436,315,0.46875,0.5,2049.3509769439697,True
rxpad_testing_data_prescr-102142,mistral_document_ai,Phase P-A (OCR),1680,594,1.865,0.9727272727272728,2924.5190620422363,True
rxpad_testing_data_prescr-102143,mistral_document_ai,Phase P-A (OCR),842,500,1.1124260355029585,0.9264705882352942,3131.392002105713,True
rxpad_testing_data_prescr-102144,mistral_document_ai,Phase P-A (OCR),3639,1370,1.6804347826086956,1.183673469387755,3851.853132247925,True
rxpad_testing_data_prescr-102145,mistral_document_ai,Phase P-A (OCR),680,342,1.1954022988505748,0.7543859649122807,5030.650854110718,True
rxpad_testing_data_prescr-102146,mistral_document_ai,Phase P-A (OCR),606,258,1.4198473282442747,1.0476190476190477,2176.7020225524902,True
rxpad_testing_data_prescr-102147,mistral_document_ai,Phase P-A (OCR),750,555,0.5863309352517986,0.6875,2678.546190261841,True
rxpad_testing_data_prescr-102148,mistral_document_ai,Phase P-A (OCR),1736,681,1.5573065902578798,0.7589285714285714,3237.931966781616,True
rxpad_testing_data_prescr-102149,mistral_document_ai,Phase P-A (OCR),1428,630,1.2586750788643533,0.5175438596491229,3269.679069519043,True
rxpad_testing_data_prescr-102150,mistral_document_ai,Phase P-A (OCR),318,175,0.8611111111111112,0.6923076923076923,1755.3317546844482,True
rxpad_testing_data_prescr-102151,mistral_document_ai,Phase P-A (OCR),677,521,0.36311787072243346,0.2696629213483146,2242.225170135498,True
rxpad_testing_data_prescr-102152,mistral_document_ai,Phase P-A (OCR),1241,392,2.2213740458015265,1.4090909090909092,3376.868724822998,True
rxpad_testing_data_prescr-102153,mistral_document_ai,Phase P-A (OCR),1934,843,1.3098591549295775,0.7162162162162162,2898.292064666748,True
rxpad_testing_data_prescr-102154,mistral_document_ai,Phase P-A (OCR),1354,613,1.2953451043338684,0.8037383177570093,2763.216972351074,True
rxpad_testing_data_prescr-102155,mistral_document_ai,Phase P-A (OCR),676,301,1.3071895424836601,0.5645161290322581,2195.1167583465576,True
rxpad_testing_data_prescr-102156,mistral_document_ai,Phase P-A (OCR),2526,957,1.6476683937823835,1.0,3530.972957611084,True
rxpad_testing_data_prescr-102157,mistral_document_ai,Phase P-A (OCR),628,305,1.0584415584415585,0.7333333333333333,2562.217950820923,True
rxpad_testing_data_prescr-102158,mistral_document_ai,Phase P-A (OCR),962,428,1.2844036697247707,0.6097560975609756,2116.325855255127,True
rxpad_testing_data_prescr-102159,mistral_document_ai,Phase P-A (OCR),769,371,1.0802139037433156,0.5492957746478874,2016.5367126464844,True
rxpad_testing_data_prescr-102160,mistral_document_ai,Phase P-A (OCR),3516,1411,1.5590717299578059,0.9254901960784314,3914.6902561187744,True
rxpad_testing_data_prescr-102161,mistral_document_ai,Phase P-A (OCR),1764,574,2.0697278911564627,1.0784313725490196,6562.337875366211,True
rxpad_testing_data_prescr-102162,mistral_document_ai,Phase P-A (OCR),765,392,1.037593984962406,0.676056338028169,2635.3509426116943,True
rxpad_testing_data_prescr-102163,mistral_document_ai,Phase P-A (OCR),1590,618,1.6524486571879937,1.0782608695652174,2733.0031394958496,True
rxpad_testing_data_prescr-102164,mistral_document_ai,Phase P-A (OCR),2295,903,1.5554335894621296,1.1146496815286624,4233.628749847412,True
rxpad_testing_data_prescr-102165,mistral_document_ai,Phase P-A (OCR),1332,539,1.4768946395563771,0.7395833333333334,2553.0660152435303,True
rxpad_testing_data_prescr-102166,mistral_document_ai,Phase P-A (OCR),695,267,1.6094890510948905,1.163265306122449,4826.466083526611,True
rxpad_testing_data_prescr-102167,mistral_document_ai,Phase P-A (OCR),1005,375,1.6825396825396826,0.6351351351351351,5406.93998336792,True
rxpad_testing_data_prescr-102168,mistral_document_ai,Phase P-A (OCR),224,107,1.110091743119266,0.5238095238095238,3378.858804702759,True
rxpad_testing_data_prescr-102169,mistral_document_ai,Phase P-A (OCR),928,558,0.7115044247787611,0.4418604651162791,4593.5218334198,True
rxpad_testing_data_prescr-102170,mistral_document_ai,Phase P-A (OCR),752,364,1.1056910569105691,0.515625,2411.6110801696777,True
rxpad_testing_data_prescr-102171,mistral_document_ai,Phase P-A (OCR),549,290,0.9215017064846417,0.40816326530612246,2248.3739852905273,True
rxpad_testing_data_prescr-102172,mistral_document_ai,Phase P-A (OCR),396,230,0.7296137339055794,0.4358974358974359,2206.171989440918,True
rxpad_testing_data_prescr-102173,mistral_document_ai,Phase P-A (OCR),430,223,1.0,0.675,2635.3681087493896,True
rxpad_testing_data_prescr-102174,mistral_document_ai,Phase P-A (OCR),608,174,2.460674157303371,1.3548387096774193,2461.290121078491,True
rxpad_training_data_ordo1,mistral_document_ai,Phase P-A (OCR),828,393,1.092964824120603,0.6065573770491803,2714.0579223632812,True
rxpad_training_data_ordo10,mistral_document_ai,Phase P-A (OCR),2179,745,1.9612299465240641,1.617391304347826,2421.4839935302734,True
rxpad_training_data_ordo12,mistral_document_ai,Phase P-A (OCR),1403,718,1.28843537414966,0.9545454545454546,2064.8040771484375,True
rxpad_training_data_ordo13,mistral_document_ai,Phase P-A (OCR),2556,878,1.9549041713641488,1.2269938650306749,7356.327056884766,True
rxpad_training_data_ordo15,mistral_document_ai,Phase P-A (OCR),631,263,1.6226415094339623,1.04,1907.8090190887451,True
rxpad_training_data_ordo16,mistral_document_ai,Phase P-A (OCR),193,59,2.2295081967213113,1.1818181818181819,2872.47896194458,True
rxpad_training_data_ordo18,mistral_document_ai,Phase P-A (OCR),1432,697,1.1348314606741574,0.9823008849557522,11155.565977096558,True
rxpad_training_data_ordo19,mistral_document_ai,Phase P-A (OCR),1258,386,2.2506393861892584,1.8064516129032258,4055.093050003052,True
rxpad_training_data_ordo20,mistral_document_ai,Phase P-A (OCR),1438,102,13.098039215686274,9.263157894736842,3227.5919914245605,True
rxpad_training_data_ordo21,mistral_document_ai,Phase P-A (OCR),2947,1805,0.8272279934390377,0.6333333333333333,4044.1296100616455,True
rxpad_training_data_ordo22,mistral_document_ai,Phase P-A (OCR),1601,579,1.7815699658703072,0.9811320754716981,1878.998041152954,True
rxpad_training_data_ordo23,mistral_document_ai,Phase P-A (OCR),1397,515,1.7428023032629558,1.3522727272727273,2123.0428218841553,True
rxpad_training_data_ordo25,mistral_document_ai,Phase P-A (OCR),2941,1175,1.511240632805995,1.0466321243523315,10508.85796546936,True
rxpad_training_data_ordo26,mistral_document_ai,Phase P-A (OCR),593,193,2.127551020408163,0.8837209302325582,2111.0568046569824,True
rxpad_training_data_ordo27,mistral_document_ai,Phase P-A (OCR),3920,1423,1.7449617790132037,1.2923728813559323,3293.8408851623535,True
rxpad_training_data_ordo4,mistral_document_ai,Phase P-A (OCR),916,345,1.73121387283237,1.0476190476190477,7577.439069747925,True
rxpad_training_data_ordo5,mistral_document_ai,Phase P-A (OCR),2263,619,2.710610932475884,1.8518518518518519,2418.9939498901367,True
rxpad_training_data_ordo6,mistral_document_ai,Phase P-A (OCR),1234,219,4.669683257918552,4.3428571428571425,1734.299898147583,True
rxpad_training_data_ordo7,mistral_document_ai,Phase P-A (OCR),1729,527,2.4962264150943394,2.1139240506329116,6575.202703475952,True
rxpad_training_data_ordo9,mistral_document_ai,Phase P-A (OCR),2015,567,2.5926573426573425,1.898989898989899,2276.477813720703,True
rxpad_training_data_prescr-100006,mistral_document_ai,Phase P-A (OCR),1112,301,2.7278688524590162,1.8333333333333333,1638.6990547180176,True
rxpad_training_data_prescr-100011,mistral_document_ai,Phase P-A (OCR),2879,791,2.636926889714994,1.5526315789473684,9397.639751434326,True
rxpad_training_data_prescr-100013,mistral_document_ai,Phase P-A (OCR),3782,1429,1.7182705718270572,1.1300813008130082,4337.918281555176,True
rxpad_training_data_prescr-100014,mistral_document_ai,Phase P-A (OCR),3005,1541,1.253875968992248,1.3956043956043955,4108.721971511841,True
rxpad_training_data_prescr-100019,mistral_document_ai,Phase P-A (OCR),3336,952,2.492179353493222,1.25,3341.355085372925,True
rxpad_training_data_prescr-100021,mistral_document_ai,Phase P-A (OCR),1131,346,2.1983240223463687,1.8823529411764706,2531.151056289673,True
rxpad_training_data_prescr-100034,mistral_document_ai,Phase P-A (OCR),981,54,16.29824561403509,16.77777777777778,3930.078029632568,True
rxpad_training_data_prescr-100036,mistral_document_ai,Phase P-A (OCR),2228,791,1.8984962406015038,1.4692307692307693,4173.681259155273,True
rxpad_training_data_prescr-100037,mistral_document_ai,Phase P-A (OCR),1353,323,3.2445820433436534,1.4179104477611941,3274.472951889038,True
rxpad_training_data_prescr-100039,mistral_document_ai,Phase P-A (OCR),1057,567,1.0991304347826087,1.121212121212121,2867.2330379486084,True
rxpad_training_data_prescr-100040,mistral_document_ai,Phase P-A (OCR),1144,675,1.0176211453744493,1.0389610389610389,3843.2908058166504,True
rxpad_training_data_prescr-100045,mistral_document_ai,Phase P-A (OCR),1780,589,2.0134680134680134,1.3300970873786409,4351.59707069397,True
rxpad_training_data_prescr-100053,mistral_document_ai,Phase P-A (OCR),1371,272,3.9963636363636366,2.537037037037037,2520.2150344848633,True
rxpad_training_data_prescr-100055,mistral_document_ai,Phase P-A (OCR),2056,823,1.5459976105137396,0.8776978417266187,2706.244945526123,True
rxpad_training_data_prescr-100063,mistral_document_ai,Phase P-A (OCR),1724,454,2.854625550660793,1.4022988505747127,3661.668062210083,True
rxpad_training_data_prescr-100066,mistral_document_ai,Phase P-A (OCR),1787,673,1.6509572901325478,1.0862068965517242,2367.2618865966797,True
rxpad_training_data_prescr-100067,mistral_document_ai,Phase P-A (OCR),3998,1609,1.62577065351418,1.1342281879194631,11696.72989845276,True
rxpad_training_data_prescr-100069,mistral_document_ai,Phase P-A (OCR),1195,524,1.3651685393258426,1.130952380952381,2750.6628036499023,True
rxpad_training_data_prescr-100070,mistral_document_ai,Phase P-A (OCR),791,190,3.2061855670103094,3.3333333333333335,2551.593780517578,True
rxpad_training_data_prescr-100078,mistral_document_ai,Phase P-A (OCR),2239,768,1.9474358974358974,1.4525547445255473,3878.539085388184,True
rxpad_training_data_prescr-100079,mistral_document_ai,Phase P-A (OCR),825,93,7.635416666666667,5.529411764705882,2148.311138153076,True
rxpad_training_data_prescr-100092,mistral_document_ai,Phase P-A (OCR),744,69,9.67142857142857,9.727272727272727,1670.769214630127,True
rxpad_training_data_prescr-100110,mistral_document_ai,Phase P-A (OCR),1227,838,0.6304604486422668,0.7058823529411765,3049.4420528411865,True
rxpad_training_data_prescr-100126,mistral_document_ai,Phase P-A (OCR),1344,418,2.3720379146919433,1.4615384615384615,2219.667911529541,True
rxpad_training_data_prescr-100132,mistral_document_ai,Phase P-A (OCR),3236,1040,2.225047080979284,1.9047619047619047,2878.840923309326,True
rxpad_training_data_prescr-100133,mistral_document_ai,Phase P-A (OCR),1252,398,2.251851851851852,1.7183098591549295,1967.12589263916,True
rxpad_training_data_prescr-100134,mistral_document_ai,Phase P-A (OCR),2534,810,2.15158924205379,1.829268292682927,2714.438199996948,True
rxpad_training_data_prescr-100142,mistral_document_ai,Phase P-A (OCR),351,135,1.6142857142857143,0.92,2114.784002304077,True
rxpad_training_data_prescr-100144,mistral_document_ai,Phase P-A (OCR),1218,301,2.9934640522875817,2.36,2459.3658447265625,True
rxpad_training_data_prescr-100147,mistral_document_ai,Phase P-A (OCR),1445,242,4.963709677419355,4.485714285714286,2255.0220489501953,True
rxpad_training_data_prescr-100148,mistral_document_ai,Phase P-A (OCR),2609,961,1.711340206185567,1.0179640718562875,2292.5171852111816,True
rxpad_training_data_prescr-100150,mistral_document_ai,Phase P-A (OCR),1120,371,2.037333333333333,1.46875,2190.729856491089,True
rxpad_training_data_prescr-100151,mistral_document_ai,Phase P-A (OCR),1215,402,2.031941031941032,1.5151515151515151,2813.099145889282,True
rxpad_training_data_prescr-100161,mistral_document_ai,Phase P-A (OCR),1885,26823,0.9768144033995602,0.9991231915826392,35947.40295410156,True
rxpad_training_data_prescr-100166,mistral_document_ai,Phase P-A (OCR),1429,360,2.9618528610354224,1.8857142857142857,1889.2850875854492,True
rxpad_training_data_prescr-100171,mistral_document_ai,Phase P-A (OCR),1987,849,1.3742690058479532,0.8194444444444444,2553.1370639801025,True
rxpad_training_data_prescr-100175,mistral_document_ai,Phase P-A (OCR),2278,1023,1.62729912875121,1.752,2465.3544425964355,True
rxpad_training_data_prescr-100176,mistral_document_ai,Phase P-A (OCR),1020,240,3.259259259259259,2.0784313725490198,1836.3630771636963,True
rxpad_training_data_prescr-100178,mistral_document_ai,Phase P-A (OCR),1309,428,2.0881670533642693,1.5223880597014925,4349.7350215911865,True
rxpad_training_data_prescr-100183,mistral_document_ai,Phase P-A (OCR),897,398,1.2835820895522387,0.9705882352941176,2587.3818397521973,True
rxpad_training_data_prescr-100765,mistral_document_ai,Phase P-A (OCR),1613,303,4.504918032786885,4.488372093023256,2101.1099815368652,True
rxpad_training_data_prescr-100777,mistral_document_ai,Phase P-A (OCR),1892,722,1.6716826265389877,1.2946428571428572,2698.5108852386475,True
rxpad_training_data_prescr-100778,mistral_document_ai,Phase P-A (OCR),1027,369,1.8475935828877006,1.8275862068965518,2596.8358516693115,True
rxpad_training_data_prescr-100780,mistral_document_ai,Phase P-A (OCR),1651,1061,0.6753006475485661,0.535031847133758,2965.336799621582,True
rxpad_training_data_prescr-100785,mistral_document_ai,Phase P-A (OCR),1106,414,1.7261904761904763,1.671875,3049.3881702423096,True
rxpad_training_data_prescr-100787,mistral_document_ai,Phase P-A (OCR),1715,130,12.059701492537313,9.952380952380953,8628.961086273193,True
rxpad_training_data_prescr-100809,mistral_document_ai,Phase P-A (OCR),2200,868,1.6002277904328017,1.0897435897435896,3070.1918601989746,True
rxpad_training_data_prescr-100810,mistral_document_ai,Phase P-A (OCR),2191,647,2.4366412213740456,2.1074380165289255,2356.4488887786865,True
rxpad_training_data_prescr-100811,mistral_document_ai,Phase P-A (OCR),1024,362,1.9142091152815013,1.5238095238095237,1894.6049213409424,True
rxpad_training_data_prescr-100820,mistral_document_ai,Phase P-A (OCR),947,189,3.948186528497409,3.566666666666667,6671.833753585815,True
rxpad_training_data_prescr-100836,mistral_document_ai,Phase P-A (OCR),2108,581,2.6286201022146507,1.9393939393939394,2091.6340351104736,True
rxpad_training_data_prescr-100858,mistral_document_ai,Phase P-A (OCR),1801,417,3.3341232227488153,2.6029411764705883,2029.247045516968,True
rxpad_training_data_prescr-100869,mistral_document_ai,Phase P-A (OCR),2553,305,7.3311688311688314,5.518518518518518,3241.239070892334,True
rxpad_training_data_prescr-100879,mistral_document_ai,Phase P-A (OCR),1360,333,3.1143695014662756,1.9692307692307693,3618.4279918670654,True
rxpad_training_data_prescr-100882,mistral_document_ai,Phase P-A (OCR),2282,572,3.049828178694158,2.4591836734693877,3089.5721912384033,True
rxpad_training_data_prescr-100895,mistral_document_ai,Phase P-A (OCR),1426,483,2.1188524590163933,1.8354430379746836,3212.637186050415,True
rxpad_training_data_prescr-100918,mistral_document_ai,Phase P-A (OCR),1260,243,4.136,4.589743589743589,2412.416934967041,True
rxpad_training_data_prescr-100921,mistral_document_ai,Phase P-A (OCR),1077,250,3.32421875,2.875,1722.830057144165,True
rxpad_training_data_prescr-100930,mistral_document_ai,Phase P-A (OCR),1280,408,2.1714975845410627,1.7285714285714286,1939.6448135375977,True
rxpad_training_data_prescr-100934,mistral_document_ai,Phase P-A (OCR),2764,1156,1.6842105263157894,1.2008547008547008,3554.2988777160645,True
rxpad_training_data_prescr-101762,mistral_document_ai,Phase P-A (OCR),1426,446,2.2588495575221237,1.5402298850574712,1779.346942901611,True
