sample_id,model,ground_truth_len,prediction_len,cer,wer,has_prediction,phase,language_simplified
icdar_tr_img_05827,azure_intelligence,66,63,0.4444444444444444,1.0909090909090908,True,Phase 1 (OCR),Symbols
icdar_tr_img_05831,azure_intelligence,61,71,0.5633802816901409,0.8571428571428571,True,Phase 1 (OCR),Symbols
icdar_tr_img_05840,azure_intelligence,48,47,0.2553191489361702,0.4444444444444444,True,Phase 1 (OCR),Korean
icdar_tr_img_05871,azure_intelligence,12,77,0.8701298701298701,0.9473684210526315,True,Phase 1 (OCR),None
icdar_tr_img_05876,azure_intelligence,193,315,0.7523809523809524,0.8857142857142857,True,Phase 1 (OCR),None
icdar_tr_img_05878,azure_intelligence,50,47,0.7021276595744681,0.7272727272727273,True,Phase 1 (OCR),None
icdar_tr_img_05917,azure_intelligence,102,79,1.240506329113924,1.8125,True,Phase 1 (OCR),None
icdar_tr_img_05925,azure_intelligence,24,27,2.2962962962962963,1.8,True,Phase 1 (OCR),None
icdar_tr_img_05940,azure_intelligence,13,18,0.4444444444444444,0.5,True,Phase 1 (OCR),None
icdar_tr_img_05965,azure_intelligence,79,90,0.7777777777777778,0.8181818181818182,True,Phase 1 (OCR),Mixed
icdar_tr_img_05979,azure_intelligence,26,26,0.23076923076923078,0.6,True,Phase 1 (OCR),Korean
icdar_tr_img_05979,azure_intelligence,26,26,0.23076923076923078,0.6,True,Phase 1 (OCR),Korean
icdar_tr_img_06011,azure_intelligence,138,132,0.26515151515151514,0.9090909090909091,True,Phase 1 (OCR),Mixed
icdar_tr_img_06019,azure_intelligence,147,152,0.5789473684210527,0.7272727272727273,True,Phase 1 (OCR),Mixed
icdar_tr_img_06022,azure_intelligence,7,22,0.6363636363636364,0.75,True,Phase 1 (OCR),None
icdar_tr_img_06036,azure_intelligence,139,147,0.4013605442176871,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06040,azure_intelligence,361,375,0.472,0.5423728813559322,True,Phase 1 (OCR),None
icdar_tr_img_06060,azure_intelligence,6,3,1.0,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06061,azure_intelligence,45,37,0.918918918918919,1.1666666666666667,True,Phase 1 (OCR),Korean
icdar_tr_img_06066,azure_intelligence,22,22,0.045454545454545456,0.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06095,azure_intelligence,19,20,0.35,0.6,True,Phase 1 (OCR),Japanese
icdar_tr_img_06096,azure_intelligence,43,47,0.2978723404255319,0.42857142857142855,True,Phase 1 (OCR),Mixed
icdar_tr_img_06117,azure_intelligence,135,141,0.6524822695035462,0.8260869565217391,True,Phase 1 (OCR),None
icdar_tr_img_06128,azure_intelligence,43,78,0.5769230769230769,0.8461538461538461,True,Phase 1 (OCR),None
icdar_tr_img_06135,azure_intelligence,237,279,0.4551971326164875,0.5454545454545454,True,Phase 1 (OCR),None
icdar_tr_img_06138,azure_intelligence,16,16,0.5,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06162,azure_intelligence,230,789,0.8897338403041825,1.793103448275862,True,Phase 1 (OCR),None
icdar_tr_img_06165,azure_intelligence,530,427,1.117096018735363,1.7027027027027026,True,Phase 1 (OCR),Mixed
icdar_tr_img_06181,azure_intelligence,80,83,0.5903614457831325,0.6363636363636364,True,Phase 1 (OCR),Japanese
icdar_tr_img_06185,azure_intelligence,977,1013,0.6031589338598223,0.7697368421052632,True,Phase 1 (OCR),None
icdar_tr_img_06209,azure_intelligence,485,478,0.797071129707113,0.8,True,Phase 1 (OCR),Korean
icdar_tr_img_06214,azure_intelligence,37,78,0.8076923076923077,0.9130434782608695,True,Phase 1 (OCR),Mixed
icdar_tr_img_06228,azure_intelligence,212,254,0.49606299212598426,0.7380952380952381,True,Phase 1 (OCR),None
icdar_tr_img_06237,azure_intelligence,114,125,0.792,1.2,True,Phase 1 (OCR),Symbols
icdar_tr_img_06251,azure_intelligence,92,92,0.6086956521739131,0.75,True,Phase 1 (OCR),Korean
icdar_tr_img_06284,azure_intelligence,20,24,0.7083333333333334,0.75,True,Phase 1 (OCR),Japanese
icdar_tr_img_06285,azure_intelligence,73,74,0.20270270270270271,0.4166666666666667,True,Phase 1 (OCR),Japanese
icdar_tr_img_06326,azure_intelligence,437,483,0.5962732919254659,0.8627450980392157,True,Phase 1 (OCR),Mixed
icdar_tr_img_06327,azure_intelligence,65,66,0.030303030303030304,0.2222222222222222,True,Phase 1 (OCR),Japanese
icdar_tr_img_06349,azure_intelligence,147,144,0.4097222222222222,0.65,True,Phase 1 (OCR),Mixed
icdar_tr_img_06366,azure_intelligence,24,25,0.84,0.8,True,Phase 1 (OCR),Mixed
icdar_tr_img_06366,azure_intelligence,24,25,0.84,0.8,True,Phase 1 (OCR),Mixed
icdar_tr_img_06396,azure_intelligence,9,13,0.38461538461538464,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06397,azure_intelligence,214,449,0.8173719376391982,0.95,True,Phase 1 (OCR),Mixed
icdar_tr_img_06397,azure_intelligence,214,449,0.8173719376391982,0.95,True,Phase 1 (OCR),Mixed
icdar_tr_img_06402,azure_intelligence,182,195,1.123076923076923,1.4523809523809523,True,Phase 1 (OCR),None
icdar_tr_img_06410,azure_intelligence,93,94,0.5106382978723404,0.631578947368421,True,Phase 1 (OCR),Japanese
icdar_tr_img_06434,azure_intelligence,25,26,0.23076923076923078,0.6666666666666666,True,Phase 1 (OCR),Japanese
icdar_tr_img_06437,azure_intelligence,104,42,5.714285714285714,6.666666666666667,True,Phase 1 (OCR),Symbols
icdar_tr_img_06443,azure_intelligence,40,41,0.12195121951219512,0.42857142857142855,True,Phase 1 (OCR),Japanese
icdar_tr_img_06448,azure_intelligence,15,16,0.625,0.6,True,Phase 1 (OCR),Japanese
icdar_tr_img_06465,azure_intelligence,15,10,0.6,0.6666666666666666,True,Phase 1 (OCR),Japanese
icdar_tr_img_06479,azure_intelligence,34,31,0.6774193548387096,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06506,azure_intelligence,162,157,0.2356687898089172,0.5333333333333333,True,Phase 1 (OCR),Mixed
icdar_tr_img_06513,azure_intelligence,726,908,0.8524229074889867,0.9565217391304348,True,Phase 1 (OCR),Japanese
icdar_tr_img_06523,azure_intelligence,177,170,0.7176470588235294,1.5454545454545454,True,Phase 1 (OCR),Mixed
icdar_tr_img_06538,azure_intelligence,172,201,0.6318407960199005,0.7894736842105263,True,Phase 1 (OCR),Mixed
icdar_tr_img_06554,azure_intelligence,480,536,0.7425373134328358,0.8877551020408163,True,Phase 1 (OCR),Symbols
icdar_tr_img_06558,azure_intelligence,275,336,0.9583333333333334,1.263157894736842,True,Phase 1 (OCR),Japanese
icdar_tr_img_06566,azure_intelligence,69,154,0.8051948051948052,0.95,True,Phase 1 (OCR),Japanese
icdar_tr_img_06567,azure_intelligence,14,19,0.2631578947368421,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06576,azure_intelligence,4,4,0.0,0.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06584,azure_intelligence,15,15,0.4,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06588,azure_intelligence,38,38,0.5,0.6666666666666666,True,Phase 1 (OCR),Japanese
icdar_tr_img_06617,azure_intelligence,21,21,0.047619047619047616,0.3333333333333333,True,Phase 1 (OCR),Mixed
icdar_tr_img_06621,azure_intelligence,510,518,0.3223938223938224,0.5833333333333334,True,Phase 1 (OCR),Symbols
icdar_tr_img_06639,azure_intelligence,131,167,0.6526946107784432,1.3,True,Phase 1 (OCR),Mixed
icdar_tr_img_06640,azure_intelligence,43,32,1.65625,2.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06646,azure_intelligence,11,12,0.08333333333333333,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06649,azure_intelligence,16,17,0.47058823529411764,0.6,True,Phase 1 (OCR),Japanese
icdar_tr_img_06671,azure_intelligence,178,339,1.079646017699115,1.7333333333333334,True,Phase 1 (OCR),Mixed
icdar_tr_img_06672,azure_intelligence,4,4,1.0,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06682,azure_intelligence,9,9,0.2222222222222222,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06692,azure_intelligence,28,21,0.3333333333333333,0.8,True,Phase 1 (OCR),Japanese
icdar_tr_img_06749,azure_intelligence,22,22,0.4090909090909091,0.6,True,Phase 1 (OCR),None
icdar_tr_img_06771,azure_intelligence,169,226,0.6637168141592921,0.9032258064516129,True,Phase 1 (OCR),None
icdar_tr_img_06778,azure_intelligence,11,12,0.08333333333333333,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06782,azure_intelligence,9,9,0.0,0.0,True,Phase 1 (OCR),Mixed
icdar_tr_img_06789,azure_intelligence,99,123,0.7886178861788617,1.1923076923076923,True,Phase 1 (OCR),None
icdar_tr_img_06795,azure_intelligence,45,48,0.4791666666666667,0.6666666666666666,True,Phase 1 (OCR),Japanese
icdar_tr_img_06807,azure_intelligence,7,3,1.3333333333333333,2.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06812,azure_intelligence,17,17,0.058823529411764705,0.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06814,azure_intelligence,15,24,0.6666666666666666,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06821,azure_intelligence,103,104,0.028846153846153848,0.2857142857142857,True,Phase 1 (OCR),Mixed
icdar_tr_img_06826,azure_intelligence,43,43,0.23255813953488372,0.2857142857142857,True,Phase 1 (OCR),Japanese
icdar_tr_img_06828,azure_intelligence,334,274,1.2591240875912408,1.836734693877551,True,Phase 1 (OCR),Symbols
icdar_tr_img_06834,azure_intelligence,198,228,0.4868421052631579,0.5555555555555556,True,Phase 1 (OCR),Mixed
icdar_tr_img_06849,azure_intelligence,7,6,0.5,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06853,azure_intelligence,121,112,0.48214285714285715,0.75,True,Phase 1 (OCR),Japanese
icdar_tr_img_06866,azure_intelligence,19,19,0.6842105263157895,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_06868,azure_intelligence,189,240,0.4083333333333333,0.6410256410256411,True,Phase 1 (OCR),None
icdar_tr_img_06868,azure_intelligence,189,240,0.4083333333333333,0.6410256410256411,True,Phase 1 (OCR),None
icdar_tr_img_06872,azure_intelligence,43,44,0.1590909090909091,0.6,True,Phase 1 (OCR),Japanese
icdar_tr_img_06885,azure_intelligence,64,75,0.30666666666666664,0.6,True,Phase 1 (OCR),Korean
icdar_tr_img_06886,azure_intelligence,17,18,0.05555555555555555,0.6666666666666666,True,Phase 1 (OCR),Japanese
icdar_tr_img_06905,azure_intelligence,43,40,0.575,1.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06908,azure_intelligence,90,123,0.8292682926829268,1.1904761904761905,True,Phase 1 (OCR),Mixed
icdar_tr_img_06963,azure_intelligence,229,262,0.8244274809160306,0.96875,True,Phase 1 (OCR),Mixed
icdar_tr_img_06966,azure_intelligence,128,112,0.5892857142857143,0.7647058823529411,True,Phase 1 (OCR),Mixed
icdar_tr_img_06982,azure_intelligence,875,935,0.853475935828877,0.9682539682539683,True,Phase 1 (OCR),Mixed
icdar_tr_img_06984,azure_intelligence,14,14,0.0,0.0,True,Phase 1 (OCR),Japanese
icdar_tr_img_06994,azure_intelligence,38,37,0.43243243243243246,0.5,True,Phase 1 (OCR),Japanese
icdar_tr_img_07037,azure_intelligence,193,185,0.6216216216216216,0.7692307692307693,True,Phase 1 (OCR),None
icdar_tr_img_07048,azure_intelligence,16,13,0.38461538461538464,1.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_07074,azure_intelligence,388,385,0.2545454545454545,0.3888888888888889,True,Phase 1 (OCR),Symbols
icdar_tr_img_07102,azure_intelligence,441,670,0.7880597014925373,1.372093023255814,True,Phase 1 (OCR),Symbols
icdar_tr_img_07157,azure_intelligence,254,249,0.5542168674698795,0.6382978723404256,True,Phase 1 (OCR),Symbols
icdar_tr_img_07190,azure_intelligence,235,256,0.71484375,0.9069767441860465,True,Phase 1 (OCR),Symbols
icdar_tr_img_07305,azure_intelligence,322,382,0.5,0.6268656716417911,True,Phase 1 (OCR),Latin
icdar_tr_img_07338,azure_intelligence,275,405,0.5061728395061729,0.625,True,Phase 1 (OCR),Symbols
icdar_tr_img_07340,azure_intelligence,68,214,0.8411214953271028,0.9032258064516129,True,Phase 1 (OCR),None
icdar_tr_img_07399,azure_intelligence,47,61,1.3770491803278688,2.0,True,Phase 1 (OCR),Symbols
icdar_tr_img_07414,azure_intelligence,229,410,0.8682926829268293,0.9705882352941176,True,Phase 1 (OCR),Symbols
icdar_tr_img_07493,azure_intelligence,12,11,1.0,2.0,True,Phase 1 (OCR),None
icdar_tr_img_07509,azure_intelligence,498,762,0.494750656167979,0.5263157894736842,True,Phase 1 (OCR),Symbols
icdar_tr_img_07521,azure_intelligence,379,548,0.6532846715328468,0.8333333333333334,True,Phase 1 (OCR),Symbols
icdar_tr_img_07564,azure_intelligence,59,61,0.7377049180327869,0.8,True,Phase 1 (OCR),Symbols
icdar_tr_img_07579,azure_intelligence,119,101,0.7425742574257426,1.2,True,Phase 1 (OCR),None
icdar_tr_img_07587,azure_intelligence,439,677,0.9394387001477105,1.3211009174311927,True,Phase 1 (OCR),Symbols
icdar_tr_img_07606,azure_intelligence,187,178,0.6629213483146067,0.7272727272727273,True,Phase 1 (OCR),Symbols
icdar_tr_img_07670,azure_intelligence,134,270,0.7962962962962963,0.8780487804878049,True,Phase 1 (OCR),None
icdar_tr_img_07768,azure_intelligence,249,264,0.3939393939393939,0.6304347826086957,True,Phase 1 (OCR),None
icdar_tr_img_07798,azure_intelligence,260,390,0.676923076923077,0.8518518518518519,True,Phase 1 (OCR),Symbols
icdar_tr_img_07848,azure_intelligence,299,298,0.5436241610738255,0.7777777777777778,True,Phase 1 (OCR),Latin
icdar_tr_img_07872,azure_intelligence,202,223,0.6412556053811659,0.967741935483871,True,Phase 1 (OCR),None
icdar_tr_img_07901,azure_intelligence,82,82,0.4634146341463415,0.7142857142857143,True,Phase 1 (OCR),Symbols
icdar_tr_img_07906,azure_intelligence,230,463,0.7192224622030238,0.9411764705882353,True,Phase 1 (OCR),Symbols
icdar_tr_img_07911,azure_intelligence,825,861,0.6922183507549361,0.7956204379562044,True,Phase 1 (OCR),Symbols
icdar_tr_img_07979,azure_intelligence,103,103,0.44660194174757284,0.5384615384615384,True,Phase 1 (OCR),Latin
icdar_tr_img_08019,azure_intelligence,15,0,5.0,2.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08060,azure_intelligence,8,1,12.0,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08079,azure_intelligence,42,31,1.2580645161290323,1.1428571428571428,True,Phase 1 (OCR),Bangla
icdar_tr_img_08091,azure_intelligence,72,63,1.507936507936508,1.5454545454545454,True,Phase 1 (OCR),Bangla
icdar_tr_img_08132,azure_intelligence,36,26,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08140,azure_intelligence,11,10,1.4,1.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08167,azure_intelligence,32,30,0.5333333333333333,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08182,azure_intelligence,40,0,13.333333333333334,6.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08190,azure_intelligence,45,48,0.9791666666666666,1.125,True,Phase 1 (OCR),Bangla
icdar_tr_img_08198,azure_intelligence,23,9,2.7777777777777777,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08202,azure_intelligence,44,24,1.75,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08211,azure_intelligence,63,31,2.0,1.5714285714285714,True,Phase 1 (OCR),Bangla
icdar_tr_img_08248,azure_intelligence,26,26,0.9230769230769231,1.25,True,Phase 1 (OCR),Bangla
icdar_tr_img_08249,azure_intelligence,44,37,1.2162162162162162,1.25,True,Phase 1 (OCR),Bangla
icdar_tr_img_08253,azure_intelligence,45,36,1.25,1.1666666666666667,True,Phase 1 (OCR),Bangla
icdar_tr_img_08255,azure_intelligence,19,16,1.1875,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08270,azure_intelligence,5,0,1.6666666666666667,1.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08288,azure_intelligence,5,3,1.6666666666666667,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08316,azure_intelligence,6,7,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08400,azure_intelligence,20,20,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08408,azure_intelligence,14,6,2.3333333333333335,2.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08415,azure_intelligence,34,32,1.0625,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08451,azure_intelligence,62,48,1.25,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08465,azure_intelligence,45,40,1.275,1.25,True,Phase 1 (OCR),Bangla
icdar_tr_img_08473,azure_intelligence,27,21,1.7619047619047619,2.3333333333333335,True,Phase 1 (OCR),Bangla
icdar_tr_img_08477,azure_intelligence,31,18,1.6666666666666667,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08479,azure_intelligence,31,25,1.56,1.4,True,Phase 1 (OCR),Bangla
icdar_tr_img_08486,azure_intelligence,18,18,0.9444444444444444,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08497,azure_intelligence,27,0,10.333333333333334,5.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08517,azure_intelligence,39,37,0.8648648648648649,1.125,True,Phase 1 (OCR),Bangla
icdar_tr_img_08534,azure_intelligence,21,22,0.8636363636363636,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08537,azure_intelligence,16,40,0.9,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08540,azure_intelligence,36,33,1.303030303030303,1.3333333333333333,True,Phase 1 (OCR),Bangla
icdar_tr_img_08568,azure_intelligence,21,12,1.6666666666666667,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08586,azure_intelligence,29,26,0.8846153846153846,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08591,azure_intelligence,90,81,0.5185185185185185,0.6923076923076923,True,Phase 1 (OCR),Bangla
icdar_tr_img_08595,azure_intelligence,32,32,0.96875,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08597,azure_intelligence,11,0,3.6666666666666665,2.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08612,azure_intelligence,41,37,0.5675675675675675,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08640,azure_intelligence,16,12,1.3333333333333333,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08675,azure_intelligence,30,31,1.4838709677419355,1.8,True,Phase 1 (OCR),Bangla
icdar_tr_img_08703,azure_intelligence,15,14,0.9285714285714286,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08712,azure_intelligence,35,32,1.0625,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08730,azure_intelligence,136,141,0.9716312056737588,1.0344827586206897,True,Phase 1 (OCR),Symbols
icdar_tr_img_08744,azure_intelligence,37,36,0.5833333333333334,0.42857142857142855,True,Phase 1 (OCR),Bangla
icdar_tr_img_08753,azure_intelligence,38,63,0.9365079365079365,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08754,azure_intelligence,14,0,10.0,7.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08764,azure_intelligence,8,6,1.1666666666666667,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08775,azure_intelligence,48,34,1.0,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08798,azure_intelligence,12,15,1.0666666666666667,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08819,azure_intelligence,28,0,10.333333333333334,6.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08820,azure_intelligence,33,25,0.52,1.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08853,azure_intelligence,15,13,1.1538461538461537,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08874,azure_intelligence,32,10,3.1,1.6666666666666667,True,Phase 1 (OCR),Bangla
icdar_tr_img_08876,azure_intelligence,28,41,0.926829268292683,1.0,True,Phase 1 (OCR),Bangla
icdar_tr_img_08900,azure_intelligence,15,0,7.666666666666667,4.0,False,Phase 1 (OCR),Bangla
icdar_tr_img_08953,azure_intelligence,12,11,1.0909090909090908,1.5,True,Phase 1 (OCR),Bangla
icdar_tr_img_08968,azure_intelligence,32,24,1.2916666666666667,1.25,True,Phase 1 (OCR),Bangla
icdar_tr_img_08983,azure_intelligence,40,32,1.3125,1.6,True,Phase 1 (OCR),Bangla
icdar_tr_img_09009,azure_intelligence,36,35,0.8285714285714286,0.8333333333333334,True,Phase 1 (OCR),Hindi
icdar_tr_img_09053,azure_intelligence,38,38,0.4473684210526316,0.6,True,Phase 1 (OCR),Hindi
icdar_tr_img_09067,azure_intelligence,87,86,0.7093023255813954,0.75,True,Phase 1 (OCR),Symbols
icdar_tr_img_09106,azure_intelligence,10,11,1.0,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09158,azure_intelligence,4,3,0.3333333333333333,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09166,azure_intelligence,23,20,0.25,0.75,True,Phase 1 (OCR),Symbols
icdar_tr_img_09167,azure_intelligence,4,4,0.0,0.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09209,azure_intelligence,29,29,0.7931034482758621,0.75,True,Phase 1 (OCR),Hindi
icdar_tr_img_09238,azure_intelligence,25,26,0.5384615384615384,0.8333333333333334,True,Phase 1 (OCR),Hindi
icdar_tr_img_09240,azure_intelligence,29,30,0.26666666666666666,0.3333333333333333,True,Phase 1 (OCR),Hindi
icdar_tr_img_09244,azure_intelligence,20,20,0.35,0.6,True,Phase 1 (OCR),Hindi
icdar_tr_img_09283,azure_intelligence,15,15,0.8666666666666667,0.6666666666666666,True,Phase 1 (OCR),Hindi
icdar_tr_img_09292,azure_intelligence,15,13,0.9230769230769231,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09309,azure_intelligence,11,11,0.09090909090909091,0.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09312,azure_intelligence,29,28,0.6785714285714286,0.8,True,Phase 1 (OCR),Hindi
icdar_tr_img_09320,azure_intelligence,18,18,0.6111111111111112,0.6666666666666666,True,Phase 1 (OCR),Hindi
icdar_tr_img_09324,azure_intelligence,14,13,0.6923076923076923,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09335,azure_intelligence,36,98,0.7857142857142857,0.7857142857142857,True,Phase 1 (OCR),Symbols
icdar_tr_img_09352,azure_intelligence,12,15,0.9333333333333333,1.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09366,azure_intelligence,65,65,0.07692307692307693,0.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09380,azure_intelligence,12,12,0.08333333333333333,0.0,True,Phase 1 (OCR),Hindi
icdar_tr_img_09387,azure_intelligence,23,23,1.0,0.6666666666666666,True,Phase 1 (OCR),Hindi
icdar_tr_img_09401,azure_intelligence,43,41,0.0975609756097561,0.16666666666666666,True,Phase 1 (OCR),Hindi
icdar_tr_img_09412,azure_intelligence,18,17,0.058823529411764705,0.5,True,Phase 1 (OCR),Hindi
