sample_id,model,phase,ground_truth_len,prediction_len,cer,wer,has_prediction,length_bin
iam_287_f07-021b,azure_intelligence,Phase 1 (OCR),383,383,0.0391644908616188,0.2676056338028169,True,Long (250-500)
iam_288_f07-019a,azure_intelligence,Phase 1 (OCR),422,426,0.018957345971563982,0.18181818181818182,True,Long (250-500)
iam_288_f07-024a,azure_intelligence,Phase 1 (OCR),391,398,0.023017902813299233,0.2361111111111111,True,Long (250-500)
iam_289_f07-032b,azure_intelligence,Phase 1 (OCR),511,518,0.0273972602739726,0.21951219512195122,True,Very Long (500-1000)
iam_289_f07-039b,azure_intelligence,Phase 1 (OCR),353,359,0.0226628895184136,0.25,True,Long (250-500)
iam_290_f07-046b,azure_intelligence,Phase 1 (OCR),402,410,0.022388059701492536,0.2191780821917808,True,Long (250-500)
iam_291_f07-081b,azure_intelligence,Phase 1 (OCR),373,374,0.010723860589812333,0.09836065573770492,True,Long (250-500)
iam_292_f07-092a,azure_intelligence,Phase 1 (OCR),333,336,0.009009009009009009,0.09375,True,Long (250-500)
iam_293_f07-092b,azure_intelligence,Phase 1 (OCR),333,328,0.03903903903903904,0.15625,True,Long (250-500)
iam_293_f07-096,azure_intelligence,Phase 1 (OCR),348,349,0.04597701149425287,0.2878787878787879,True,Long (250-500)
iam_293_f07-101b,azure_intelligence,Phase 1 (OCR),254,254,0.027559055118110236,0.1875,True,Long (250-500)
iam_293_g07-000b,azure_intelligence,Phase 1 (OCR),484,485,0.049586776859504134,0.19753086419753085,True,Long (250-500)
iam_294_g07-000a,azure_intelligence,Phase 1 (OCR),484,480,0.8037190082644629,1.0493827160493827,True,Long (250-500)
iam_296_g01-016,azure_intelligence,Phase 1 (OCR),358,360,0.06983240223463687,0.4166666666666667,True,Long (250-500)
iam_297_g01-022,azure_intelligence,Phase 1 (OCR),550,314,0.8909090909090909,1.0,True,Very Long (500-1000)
iam_298_g01-031,azure_intelligence,Phase 1 (OCR),570,474,0.22807017543859648,0.43617021276595747,True,Very Long (500-1000)
iam_300_g01-070,azure_intelligence,Phase 1 (OCR),406,410,0.017241379310344827,0.14492753623188406,True,Long (250-500)
iam_301_g01-083,azure_intelligence,Phase 1 (OCR),637,609,0.10204081632653061,0.35398230088495575,True,Very Long (500-1000)
iam_303_g02-059,azure_intelligence,Phase 1 (OCR),446,454,0.02242152466367713,0.18421052631578946,True,Long (250-500)
iam_309_g03-004,azure_intelligence,Phase 1 (OCR),330,342,0.03939393939393939,0.19047619047619047,True,Long (250-500)
iam_310_g03-016,azure_intelligence,Phase 1 (OCR),370,369,0.02972972972972973,0.13432835820895522,True,Long (250-500)
iam_315_n02-104,azure_intelligence,Phase 1 (OCR),330,343,0.08787878787878788,0.36507936507936506,True,Long (250-500)
iam_315_r03-053,azure_intelligence,Phase 1 (OCR),913,398,0.6078860898138007,0.7716049382716049,True,Very Long (500-1000)
iam_318_g03-064,azure_intelligence,Phase 1 (OCR),294,267,0.32653061224489793,0.6724137931034483,True,Long (250-500)
iam_321_g04-048,azure_intelligence,Phase 1 (OCR),355,356,0.028169014084507043,0.25396825396825395,True,Long (250-500)
iam_322_g04-052,azure_intelligence,Phase 1 (OCR),348,349,0.04310344827586207,0.23728813559322035,True,Long (250-500)
iam_324_g04-060,azure_intelligence,Phase 1 (OCR),367,376,0.027247956403269755,0.2638888888888889,True,Long (250-500)
iam_325_g04-068,azure_intelligence,Phase 1 (OCR),590,590,0.030508474576271188,0.1717171717171717,True,Very Long (500-1000)
iam_325_g04-072,azure_intelligence,Phase 1 (OCR),421,423,0.028503562945368172,0.19444444444444445,True,Long (250-500)
iam_326_g04-077,azure_intelligence,Phase 1 (OCR),359,360,0.013927576601671309,0.1,True,Long (250-500)
iam_331_g05-087,azure_intelligence,Phase 1 (OCR),300,304,0.02,0.1509433962264151,True,Long (250-500)
iam_332_g06-018a,azure_intelligence,Phase 1 (OCR),368,380,0.03260869565217391,0.323943661971831,True,Long (250-500)
iam_332_g06-050a,azure_intelligence,Phase 1 (OCR),394,412,0.050761421319796954,0.38095238095238093,True,Long (250-500)
iam_333_g06-011b,azure_intelligence,Phase 1 (OCR),472,454,0.10805084745762712,0.37777777777777777,True,Long (250-500)
iam_333_g06-018b,azure_intelligence,Phase 1 (OCR),368,393,0.07608695652173914,0.39436619718309857,True,Long (250-500)
iam_334_g06-018c,azure_intelligence,Phase 1 (OCR),368,377,0.03260869565217391,0.29577464788732394,True,Long (250-500)
iam_334_g06-026c,azure_intelligence,Phase 1 (OCR),298,299,0.03355704697986577,0.1724137931034483,True,Long (250-500)
iam_334_g06-031c,azure_intelligence,Phase 1 (OCR),388,399,0.05412371134020619,0.4142857142857143,True,Long (250-500)
iam_334_g06-037c,azure_intelligence,Phase 1 (OCR),481,482,0.02286902286902287,0.15294117647058825,True,Long (250-500)
iam_334_g06-047c,azure_intelligence,Phase 1 (OCR),332,338,0.030120481927710843,0.22413793103448276,True,Long (250-500)
iam_335_g06-018d,azure_intelligence,Phase 1 (OCR),368,372,0.043478260869565216,0.30985915492957744,True,Long (250-500)
iam_335_g06-045d,azure_intelligence,Phase 1 (OCR),347,353,0.02881844380403458,0.27586206896551724,True,Long (250-500)
iam_336_g06-050e,azure_intelligence,Phase 1 (OCR),394,405,0.04568527918781726,0.3968253968253968,True,Long (250-500)
iam_337_g06-037f,azure_intelligence,Phase 1 (OCR),481,486,0.02286902286902287,0.2,True,Long (250-500)
iam_338_g06-018g,azure_intelligence,Phase 1 (OCR),368,384,0.057065217391304345,0.4225352112676056,True,Long (250-500)
iam_338_g06-031g,azure_intelligence,Phase 1 (OCR),388,401,0.03865979381443299,0.4,True,Long (250-500)
iam_338_g06-047g,azure_intelligence,Phase 1 (OCR),332,336,0.024096385542168676,0.1896551724137931,True,Long (250-500)
iam_338_g06-050g,azure_intelligence,Phase 1 (OCR),394,411,0.04568527918781726,0.4126984126984127,True,Long (250-500)
iam_339_g06-011h,azure_intelligence,Phase 1 (OCR),472,489,0.05296610169491525,0.4,True,Long (250-500)
iam_339_g06-031h,azure_intelligence,Phase 1 (OCR),388,395,0.05154639175257732,0.4,True,Long (250-500)
iam_339_g06-045h,azure_intelligence,Phase 1 (OCR),347,353,0.025936599423631124,0.25862068965517243,True,Long (250-500)
iam_339_g06-050h,azure_intelligence,Phase 1 (OCR),394,407,0.03553299492385787,0.3968253968253968,True,Long (250-500)
iam_340_g06-042i,azure_intelligence,Phase 1 (OCR),270,275,0.025925925925925925,0.2549019607843137,True,Long (250-500)
iam_340_g06-045i,azure_intelligence,Phase 1 (OCR),347,350,0.01440922190201729,0.15517241379310345,True,Long (250-500)
iam_341_g06-011j,azure_intelligence,Phase 1 (OCR),472,477,0.023305084745762712,0.17777777777777778,True,Long (250-500)
iam_341_g06-042j,azure_intelligence,Phase 1 (OCR),270,270,0.018518518518518517,0.11764705882352941,True,Long (250-500)
iam_341_g06-047j,azure_intelligence,Phase 1 (OCR),332,334,0.015060240963855422,0.1206896551724138,True,Long (250-500)
iam_341_g06-050j,azure_intelligence,Phase 1 (OCR),394,396,0.02284263959390863,0.15873015873015872,True,Long (250-500)
iam_342_g06-050k,azure_intelligence,Phase 1 (OCR),394,408,0.04314720812182741,0.3968253968253968,True,Long (250-500)
iam_343_g06-037l,azure_intelligence,Phase 1 (OCR),481,487,0.02286902286902287,0.2,True,Long (250-500)
iam_343_g06-042l,azure_intelligence,Phase 1 (OCR),270,277,0.025925925925925925,0.27450980392156865,True,Long (250-500)
iam_343_g06-047l,azure_intelligence,Phase 1 (OCR),332,341,0.045180722891566265,0.29310344827586204,True,Long (250-500)
iam_344_g06-018m,azure_intelligence,Phase 1 (OCR),368,376,0.035326086956521736,0.3380281690140845,True,Long (250-500)
iam_344_g06-026m,azure_intelligence,Phase 1 (OCR),298,304,0.02348993288590604,0.1896551724137931,True,Long (250-500)
iam_344_g06-031m,azure_intelligence,Phase 1 (OCR),388,404,0.04381443298969072,0.44285714285714284,True,Long (250-500)
iam_344_g06-037m,azure_intelligence,Phase 1 (OCR),481,488,0.029106029106029108,0.25882352941176473,True,Long (250-500)
iam_345_g06-031n,azure_intelligence,Phase 1 (OCR),388,398,0.1134020618556701,0.5857142857142857,True,Long (250-500)
iam_345_g06-042n,azure_intelligence,Phase 1 (OCR),270,268,0.07037037037037037,0.3137254901960784,True,Long (250-500)
iam_345_g06-050n,azure_intelligence,Phase 1 (OCR),394,388,0.09137055837563451,0.4126984126984127,True,Long (250-500)
iam_346_g06-018o,azure_intelligence,Phase 1 (OCR),368,381,0.05434782608695652,0.4084507042253521,True,Long (250-500)
iam_346_g06-026o,azure_intelligence,Phase 1 (OCR),298,304,0.03691275167785235,0.20689655172413793,True,Long (250-500)
iam_346_g06-050o,azure_intelligence,Phase 1 (OCR),394,411,0.06598984771573604,0.5079365079365079,True,Long (250-500)
iam_347_g06-011p,azure_intelligence,Phase 1 (OCR),472,506,0.08050847457627118,0.4444444444444444,True,Long (250-500)
iam_347_g06-031p,azure_intelligence,Phase 1 (OCR),388,420,0.09536082474226804,0.4714285714285714,True,Long (250-500)
iam_347_g06-047p,azure_intelligence,Phase 1 (OCR),332,352,0.06626506024096386,0.20689655172413793,True,Long (250-500)
iam_348_g06-042r,azure_intelligence,Phase 1 (OCR),270,277,0.025925925925925925,0.27450980392156865,True,Long (250-500)
iam_348_g06-050r,azure_intelligence,Phase 1 (OCR),394,404,0.04314720812182741,0.38095238095238093,True,Long (250-500)
iam_350_g07-007b,azure_intelligence,Phase 1 (OCR),405,407,0.03209876543209877,0.2647058823529412,True,Long (250-500)
iam_350_g07-010b,azure_intelligence,Phase 1 (OCR),561,561,0.024955436720142603,0.1827956989247312,True,Very Long (500-1000)
iam_352_g07-026b,azure_intelligence,Phase 1 (OCR),387,394,0.056847545219638244,0.3333333333333333,True,Long (250-500)
iam_353_g07-038,azure_intelligence,Phase 1 (OCR),495,442,0.1292929292929293,0.2261904761904762,True,Long (250-500)
iam_353_g07-042,azure_intelligence,Phase 1 (OCR),418,426,0.03349282296650718,0.2727272727272727,True,Long (250-500)
iam_353_g07-047,azure_intelligence,Phase 1 (OCR),516,524,0.03294573643410853,0.2696629213483146,True,Very Long (500-1000)
iam_354_g07-074a,azure_intelligence,Phase 1 (OCR),430,438,0.018604651162790697,0.2191780821917808,True,Long (250-500)
iam_355_g07-084,azure_intelligence,Phase 1 (OCR),444,447,0.0472972972972973,0.25301204819277107,True,Long (250-500)
iam_355_h07-000,azure_intelligence,Phase 1 (OCR),370,372,0.013513513513513514,0.15789473684210525,True,Long (250-500)
iam_355_h07-003,azure_intelligence,Phase 1 (OCR),567,574,0.029982363315696647,0.25842696629213485,True,Very Long (500-1000)
iam_355_h07-011,azure_intelligence,Phase 1 (OCR),316,315,0.02531645569620253,0.14545454545454545,True,Long (250-500)
iam_357_h01-014,azure_intelligence,Phase 1 (OCR),477,483,0.039832285115303984,0.25,True,Long (250-500)
iam_357_h01-018,azure_intelligence,Phase 1 (OCR),362,363,0.03314917127071823,0.2982456140350877,True,Long (250-500)
iam_366_h02-019,azure_intelligence,Phase 1 (OCR),794,482,0.4068010075566751,0.4715447154471545,True,Very Long (500-1000)
iam_368_h02-024,azure_intelligence,Phase 1 (OCR),351,358,0.022792022792022793,0.20689655172413793,True,Long (250-500)
iam_373_h02-043,azure_intelligence,Phase 1 (OCR),368,369,0.08423913043478261,0.296875,True,Long (250-500)
iam_379_h04-052,azure_intelligence,Phase 1 (OCR),586,593,0.01877133105802048,0.11956521739130435,True,Very Long (500-1000)
iam_382_h04-074,azure_intelligence,Phase 1 (OCR),438,439,0.01141552511415525,0.11940298507462686,True,Long (250-500)
iam_384_h06-079,azure_intelligence,Phase 1 (OCR),357,360,0.022408963585434174,0.16393442622950818,True,Long (250-500)
iam_384_j06-014,azure_intelligence,Phase 1 (OCR),497,500,0.022132796780684104,0.24285714285714285,True,Long (250-500)
iam_386_h07-033,azure_intelligence,Phase 1 (OCR),501,327,0.35129740518962077,0.4157303370786517,True,Very Long (500-1000)
iam_386_h07-037,azure_intelligence,Phase 1 (OCR),309,310,0.009708737864077669,0.05357142857142857,True,Long (250-500)
iam_387_h07-028a,azure_intelligence,Phase 1 (OCR),327,330,0.021406727828746176,0.16071428571428573,True,Long (250-500)
iam_387_h07-040b,azure_intelligence,Phase 1 (OCR),499,501,0.03406813627254509,0.19753086419753085,True,Long (250-500)
iam_388_h07-040,azure_intelligence,Phase 1 (OCR),499,438,0.13226452905811623,0.14814814814814814,True,Long (250-500)
iam_390_h07-063b,azure_intelligence,Phase 1 (OCR),523,481,0.11663479923518165,0.25925925925925924,True,Very Long (500-1000)
iam_392_h07-084,azure_intelligence,Phase 1 (OCR),485,490,0.0288659793814433,0.20481927710843373,True,Long (250-500)
iam_393_j07-009,azure_intelligence,Phase 1 (OCR),400,405,0.0225,0.22727272727272727,True,Long (250-500)
iam_394_j01-045,azure_intelligence,Phase 1 (OCR),476,479,0.0546218487394958,0.28169014084507044,True,Long (250-500)
iam_399_j01-070,azure_intelligence,Phase 1 (OCR),282,284,0.01773049645390071,0.11764705882352941,True,Long (250-500)
iam_400_j04-008,azure_intelligence,Phase 1 (OCR),429,437,0.027972027972027972,0.24242424242424243,True,Long (250-500)
iam_401_j04-012,azure_intelligence,Phase 1 (OCR),405,407,0.012345679012345678,0.125,True,Long (250-500)
iam_403_j04-024,azure_intelligence,Phase 1 (OCR),442,446,0.027149321266968326,0.19117647058823528,True,Long (250-500)
iam_404_j04-039,azure_intelligence,Phase 1 (OCR),448,448,0.020089285714285716,0.1780821917808219,True,Long (250-500)
iam_406_k04-005,azure_intelligence,Phase 1 (OCR),380,390,0.04736842105263158,0.2894736842105263,True,Long (250-500)
iam_409_j04-070,azure_intelligence,Phase 1 (OCR),513,516,0.03313840155945419,0.2261904761904762,True,Very Long (500-1000)
iam_409_j04-076,azure_intelligence,Phase 1 (OCR),592,241,0.6047297297297297,0.6666666666666666,True,Very Long (500-1000)
iam_413_j04-103,azure_intelligence,Phase 1 (OCR),376,383,0.02127659574468085,0.18032786885245902,True,Long (250-500)
iam_415_j06-022,azure_intelligence,Phase 1 (OCR),387,386,0.09560723514211886,0.41509433962264153,True,Long (250-500)
iam_415_j06-034,azure_intelligence,Phase 1 (OCR),502,356,0.34462151394422313,0.5540540540540541,True,Very Long (500-1000)
iam_424_k02-067,azure_intelligence,Phase 1 (OCR),328,336,0.057926829268292686,0.4666666666666667,True,Long (250-500)
iam_434_k03-152,azure_intelligence,Phase 1 (OCR),425,435,0.02588235294117647,0.30434782608695654,True,Long (250-500)
iam_439_k04-000,azure_intelligence,Phase 1 (OCR),286,293,0.06643356643356643,0.43137254901960786,True,Long (250-500)
iam_441_k04-014,azure_intelligence,Phase 1 (OCR),346,344,0.008670520231213872,0.031746031746031744,True,Long (250-500)
iam_442_k04-028,azure_intelligence,Phase 1 (OCR),328,332,0.051829268292682924,0.3389830508474576,True,Long (250-500)
iam_443_k04-054,azure_intelligence,Phase 1 (OCR),428,431,0.011682242990654205,0.1095890410958904,True,Long (250-500)
iam_445_k04-064,azure_intelligence,Phase 1 (OCR),295,301,0.030508474576271188,0.26,True,Long (250-500)
iam_447_k04-093,azure_intelligence,Phase 1 (OCR),458,451,0.024017467248908297,0.14666666666666667,True,Long (250-500)
iam_448_k04-099,azure_intelligence,Phase 1 (OCR),332,339,0.03313253012048193,0.3269230769230769,True,Long (250-500)
iam_449_k04-106,azure_intelligence,Phase 1 (OCR),352,349,0.03409090909090909,0.23333333333333334,True,Long (250-500)
iam_450_k04-110,azure_intelligence,Phase 1 (OCR),415,419,0.05542168674698795,0.2916666666666667,True,Long (250-500)
iam_450_k04-115,azure_intelligence,Phase 1 (OCR),312,316,0.04487179487179487,0.33962264150943394,True,Long (250-500)
iam_452_k04-142,azure_intelligence,Phase 1 (OCR),338,351,0.05325443786982249,0.4444444444444444,True,Long (250-500)
iam_453_k04-163,azure_intelligence,Phase 1 (OCR),428,426,0.037383177570093455,0.24358974358974358,True,Long (250-500)
iam_454_k07-063a,azure_intelligence,Phase 1 (OCR),326,334,0.024539877300613498,0.23809523809523808,True,Long (250-500)
iam_455_k07-122,azure_intelligence,Phase 1 (OCR),359,359,0.022284122562674095,0.140625,True,Long (250-500)
iam_455_k07-134,azure_intelligence,Phase 1 (OCR),300,303,0.023333333333333334,0.1864406779661017,True,Long (250-500)
iam_456_k07-185,azure_intelligence,Phase 1 (OCR),393,410,0.058524173027989825,0.2222222222222222,True,Long (250-500)
iam_458_l01-007,azure_intelligence,Phase 1 (OCR),273,274,0.054945054945054944,0.37254901960784315,True,Long (250-500)
iam_459_l01-030,azure_intelligence,Phase 1 (OCR),319,327,0.0438871473354232,0.31666666666666665,True,Long (250-500)
iam_462_l01-082,azure_intelligence,Phase 1 (OCR),311,322,0.07717041800643087,0.6140350877192983,True,Long (250-500)
iam_463_l01-095,azure_intelligence,Phase 1 (OCR),409,420,0.039119804400977995,0.22784810126582278,True,Long (250-500)
iam_464_l01-105,azure_intelligence,Phase 1 (OCR),453,414,0.1368653421633554,0.32,True,Long (250-500)
iam_467_l01-129,azure_intelligence,Phase 1 (OCR),298,313,0.06040268456375839,0.3148148148148148,True,Long (250-500)
iam_469_l01-143,azure_intelligence,Phase 1 (OCR),241,246,0.04149377593360996,0.3,True,Medium (100-250)
iam_476_l03-000,azure_intelligence,Phase 1 (OCR),269,274,0.022304832713754646,0.2391304347826087,True,Long (250-500)
iam_478_l03-008,azure_intelligence,Phase 1 (OCR),367,376,0.035422343324250684,0.2923076923076923,True,Long (250-500)
iam_480_l04-012,azure_intelligence,Phase 1 (OCR),329,340,0.0486322188449848,0.32786885245901637,True,Long (250-500)
iam_481_l04-020,azure_intelligence,Phase 1 (OCR),367,386,0.0681198910081744,0.5142857142857142,True,Long (250-500)
iam_483_l04-052,azure_intelligence,Phase 1 (OCR),345,356,0.1072463768115942,0.71875,True,Long (250-500)
iam_484_l04-071,azure_intelligence,Phase 1 (OCR),498,504,0.02610441767068273,0.21739130434782608,True,Long (250-500)
iam_485_l04-082,azure_intelligence,Phase 1 (OCR),359,391,0.09192200557103064,0.2222222222222222,True,Long (250-500)
iam_488_l04-106,azure_intelligence,Phase 1 (OCR),346,352,0.057803468208092484,0.36363636363636365,True,Long (250-500)
iam_488_l04-113,azure_intelligence,Phase 1 (OCR),320,331,0.053125,0.4107142857142857,True,Long (250-500)
iam_489_l04-124,azure_intelligence,Phase 1 (OCR),414,418,0.03140096618357488,0.23684210526315788,True,Long (250-500)
iam_490_l04-136,azure_intelligence,Phase 1 (OCR),383,384,0.03655352480417755,0.27692307692307694,True,Long (250-500)
iam_491_l04-141,azure_intelligence,Phase 1 (OCR),358,363,0.0223463687150838,0.24193548387096775,True,Long (250-500)
iam_493_l04-170,azure_intelligence,Phase 1 (OCR),313,316,0.01597444089456869,0.14035087719298245,True,Long (250-500)
iam_495_l07-052,azure_intelligence,Phase 1 (OCR),266,272,0.07894736842105263,0.3684210526315789,True,Long (250-500)
iam_495_l07-074,azure_intelligence,Phase 1 (OCR),286,300,0.06643356643356643,0.39285714285714285,True,Long (250-500)
iam_496_l07-085,azure_intelligence,Phase 1 (OCR),278,297,0.07553956834532374,0.5961538461538461,True,Long (250-500)
iam_496_l07-111,azure_intelligence,Phase 1 (OCR),380,385,0.03684210526315789,0.21428571428571427,True,Long (250-500)
iam_498_l07-190,azure_intelligence,Phase 1 (OCR),230,232,0.05652173913043478,0.3541666666666667,True,Medium (100-250)
